Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stage7,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Slew7,Ileak,MaxI,EndTime
1,1,197,495,1,14,1,7,710,1.949e-11,0.0014,0.0014,0.16796080000000002,0.4212012,0.0014,0.0124474,0.0014,1.74e-05,1.376e-02,2.181e-09
494,207,1,5,1,1,1,7,710,1.949e-11,0.4203514,0.1764588,0.0014,0.0047992,0.0014,0.0014,0.0014,1.74e-05,1.483e-02,2.088e-09
1,44,608,54,1,1,1,7,710,1.949e-11,0.0014,0.0379414,0.5172286,0.0464394,0.0014,0.0014,0.0014,1.74e-05,1.340e-02,2.217e-09
1,509,1,1,1,59,138,7,710,1.949e-11,0.0014,0.4330984,0.0014,0.0014,0.0014,0.0506884,0.11782260000000001,1.74e-05,1.481e-02,2.157e-09
1,1,1,534,119,1,53,7,710,1.949e-11,0.0014,0.0014,0.0014,0.4543434,0.1016764,0.0014,0.0455896,1.74e-05,1.451e-02,2.224e-09
1,13,1,424,1,269,1,7,710,1.949e-11,0.0014,0.0115976,0.0014,0.36086539999999995,0.0014,0.2291464,0.0014,1.74e-05,1.489e-02,2.196e-09
1,1,1,20,1,565,121,7,710,1.949e-11,0.0014,0.0014,0.0014,0.017546199999999998,0.0014,0.4806872,0.10337600000000001,1.74e-05,1.398e-02,2.317e-09
20,554,1,1,132,1,1,7,710,1.949e-11,0.017546199999999998,0.47133939999999996,0.0014,0.0014,0.11272380000000001,0.0014,0.0014,1.74e-05,1.429e-02,2.153e-09
414,1,1,26,1,1,266,7,710,1.949e-11,0.3523674,0.0014,0.0014,0.022645,0.0014,0.0014,0.22659700000000002,1.74e-05,1.420e-02,2.123e-09
1,1,122,543,1,41,1,7,710,1.949e-11,0.0014,0.0014,0.10422580000000001,0.4619916,0.0014,0.035392,0.0014,1.74e-05,1.367e-02,2.209e-09
1,303,1,1,354,1,49,7,710,1.949e-11,0.0014,0.2580396,0.0014,0.0014,0.30137939999999996,0.0014,0.042190399999999996,1.74e-05,1.467e-02,2.133e-09
601,1,11,1,1,94,1,7,710,1.949e-11,0.51128,0.0014,0.009898,0.0014,0.0014,0.08043140000000001,0.0014,1.74e-05,1.403e-02,2.154e-09
1,1,1,184,58,464,1,7,710,1.949e-11,0.0014,0.0014,0.0014,0.1569134,0.049838600000000004,0.39485739999999997,0.0014,1.74e-05,1.367e-02,2.220e-09
119,54,1,1,1,1,533,7,710,1.949e-11,0.1016764,0.0464394,0.0014,0.0014,0.0014,0.0014,0.45349359999999994,1.74e-05,1.269e-02,2.249e-09
2,290,1,1,414,1,1,7,710,1.949e-11,0.0022498,0.2469922,0.0014,0.0014,0.3523674,0.0014,0.0014,1.74e-05,1.390e-02,2.144e-09
38,18,1,650,1,1,1,7,710,1.949e-11,0.0328426,0.015846600000000002,0.0014,0.5529202000000001,0.0014,0.0014,0.0014,1.74e-05,1.296e-02,2.284e-09
1,29,149,1,528,1,1,7,710,1.949e-11,0.0014,0.0251944,0.12717040000000002,0.0014,0.4492446,0.0014,0.0014,1.74e-05,1.323e-02,2.219e-09
1,27,132,1,1,547,1,7,710,1.949e-11,0.0014,0.0234948,0.11272380000000001,0.0014,0.0014,0.4653908,0.0014,1.74e-05,1.307e-02,2.263e-09
1,305,1,1,363,38,1,7,710,1.949e-11,0.0014,0.2597392,0.0014,0.0014,0.30902759999999996,0.0328426,0.0014,1.74e-05,1.452e-02,2.135e-09
1,1,1,51,123,532,1,7,710,1.949e-11,0.0014,0.0014,0.0014,0.04389,0.1050756,0.4526438,0.0014,1.74e-05,1.332e-02,2.263e-09
59,1,1,587,1,1,60,7,710,1.949e-11,0.0506884,0.0014,0.0014,0.49938279999999996,0.0014,0.0014,0.0515382,1.74e-05,1.352e-02,2.233e-09
1,1,517,1,149,40,1,7,710,1.949e-11,0.0014,0.0014,0.4398968,0.0014,0.12717040000000002,0.0345422,0.0014,1.74e-05,1.474e-02,2.184e-09
1,607,53,1,1,1,46,7,710,1.949e-11,0.0014,0.5163787999999999,0.0455896,0.0014,0.0014,0.0014,0.039640999999999996,1.74e-05,1.384e-02,2.199e-09
567,1,1,44,1,95,1,7,710,1.949e-11,0.4823868,0.0014,0.0014,0.0379414,0.0014,0.08128120000000001,0.0014,1.74e-05,1.436e-02,2.148e-09
1,1,411,33,1,262,1,7,710,1.949e-11,0.0014,0.0014,0.349818,0.0285936,0.0014,0.2231978,0.0014,1.74e-05,1.488e-02,2.164e-09
41,427,1,1,238,1,1,7,710,1.949e-11,0.035392,0.3634148,0.0014,0.0014,0.20280260000000003,0.0014,0.0014,1.74e-05,1.480e-02,2.101e-09
210,1,476,20,1,1,1,7,710,1.949e-11,0.17900820000000003,0.0014,0.40505499999999994,0.017546199999999998,0.0014,0.0014,0.0014,1.74e-05,1.379e-02,2.109e-09
1,1,1,124,1,567,15,7,710,1.949e-11,0.0014,0.0014,0.0014,0.10592540000000002,0.0014,0.4823868,0.0132972,1.74e-05,1.327e-02,2.297e-09
1,1,51,307,348,1,1,7,710,1.949e-11,0.0014,0.0014,0.04389,0.26143879999999997,0.2962806,0.0014,0.0014,1.74e-05,1.472e-02,2.153e-09
1,1,18,168,1,1,520,7,710,1.949e-11,0.0014,0.0014,0.015846600000000002,0.1433166,0.0014,0.0014,0.4424462,1.74e-05,1.321e-02,2.282e-09
186,1,1,18,502,1,1,7,710,1.949e-11,0.158613,0.0014,0.0014,0.015846600000000002,0.42714979999999997,0.0014,0.0014,1.74e-05,1.316e-02,2.181e-09
1,26,109,1,1,1,571,7,710,1.949e-11,0.0014,0.022645,0.09317840000000001,0.0014,0.0014,0.0014,0.485786,1.74e-05,1.287e-02,2.313e-09
1,28,1,1,339,1,339,7,710,1.949e-11,0.0014,0.0243446,0.0014,0.0014,0.28863239999999996,0.0014,0.28863239999999996,1.74e-05,1.458e-02,2.209e-09
464,1,32,1,210,1,1,7,710,1.949e-11,0.39485739999999997,0.0014,0.027743800000000002,0.0014,0.17900820000000003,0.0014,0.0014,1.74e-05,1.481e-02,2.108e-09
1,622,43,1,1,41,1,7,710,1.949e-11,0.0014,0.5291258000000001,0.0370916,0.0014,0.0014,0.035392,0.0014,1.74e-05,1.363e-02,2.202e-09
1,1,36,47,623,1,1,7,710,1.949e-11,0.0014,0.0014,0.031142999999999997,0.0404908,0.5299756,0.0014,0.0014,1.74e-05,1.298e-02,2.305e-09
1,42,1,621,1,1,43,7,710,1.949e-11,0.0014,0.0362418,0.0014,0.528276,0.0014,0.0014,0.0370916,1.74e-05,1.335e-02,2.278e-09
149,1,1,1,1,505,52,7,710,1.949e-11,0.12717040000000002,0.0014,0.0014,0.0014,0.0014,0.42969919999999995,0.044739799999999996,1.74e-05,1.333e-02,2.218e-09
1,150,1,554,2,1,1,7,710,1.949e-11,0.0014,0.1280202,0.0014,0.47133939999999996,0.0022498,0.0014,0.0014,1.74e-05,1.328e-02,2.209e-09
26,1,242,438,1,1,1,7,710,1.949e-11,0.022645,0.0014,0.2062018,0.37276259999999994,0.0014,0.0014,0.0014,1.74e-05,1.408e-02,2.149e-09
392,1,26,1,288,1,1,7,710,1.949e-11,0.33367179999999996,0.0014,0.022645,0.0014,0.2452926,0.0014,0.0014,1.74e-05,1.450e-02,2.095e-09
1,1,160,35,1,511,1,7,710,1.949e-11,0.0014,0.0014,0.1365182,0.0302932,0.0014,0.434798,0.0014,1.74e-05,1.325e-02,2.232e-09
280,48,1,1,1,1,378,7,710,1.949e-11,0.23849420000000002,0.041340600000000005,0.0014,0.0014,0.0014,0.0014,0.32177459999999997,1.74e-05,1.330e-02,2.126e-09
1,1,1,106,543,57,1,7,710,1.949e-11,0.0014,0.0014,0.0014,0.090629,0.4619916,0.0489888,0.0014,1.74e-05,1.370e-02,2.248e-09
1,177,1,38,1,1,491,7,710,1.949e-11,0.0014,0.1509648,0.0014,0.0328426,0.0014,0.0014,0.41780199999999995,1.74e-05,1.297e-02,2.232e-09
158,1,494,1,1,54,1,7,710,1.949e-11,0.1348186,0.0014,0.4203514,0.0014,0.0014,0.0464394,0.0014,1.74e-05,1.392e-02,2.133e-09
1,349,351,6,1,1,1,7,710,1.949e-11,0.0014,0.29713039999999996,0.29883,0.0056489999999999995,0.0014,0.0014,0.0014,1.74e-05,1.485e-02,2.097e-09
1,1,5,1,1,418,283,7,710,1.949e-11,0.0014,0.0014,0.0047992,0.0014,0.0014,0.3557666,0.2410436,1.74e-05,1.502e-02,2.265e-09
1,4,1,478,224,1,1,7,710,1.949e-11,0.0014,0.0039494,0.0014,0.40675459999999997,0.19090540000000003,0.0014,0.0014,1.74e-05,1.486e-02,2.202e-09
449,1,1,219,1,1,38,7,710,1.949e-11,0.38211039999999996,0.0014,0.0014,0.18665640000000003,0.0014,0.0014,0.0328426,1.74e-05,1.516e-02,2.099e-09
1,1,404,45,1,257,1,7,710,1.949e-11,0.0014,0.0014,0.3438694,0.0387912,0.0014,0.2189488,0.0014,1.74e-05,1.489e-02,2.158e-09
295,1,1,1,350,1,61,7,710,1.949e-11,0.2512412,0.0014,0.0014,0.0014,0.2979802,0.0014,0.052388,1.74e-05,1.453e-02,2.113e-09
1,596,1,1,1,73,37,7,710,1.949e-11,0.0014,0.507031,0.0014,0.0014,0.0014,0.0625856,0.0319928,1.74e-05,1.405e-02,2.203e-09
1,40,344,1,1,322,1,7,710,1.949e-11,0.0014,0.0345422,0.2928814,0.0014,0.0014,0.2741858,0.0014,1.74e-05,1.447e-02,2.155e-09
1,1,621,1,63,22,1,7,710,1.949e-11,0.0014,0.0014,0.528276,0.0014,0.0540876,0.0192458,0.0014,1.74e-05,1.361e-02,2.241e-09
1,1,1,290,1,53,363,7,710,1.949e-11,0.0014,0.0014,0.0014,0.2469922,0.0014,0.0455896,0.30902759999999996,1.74e-05,1.419e-02,2.204e-09
40,635,1,1,1,1,31,7,710,1.949e-11,0.0345422,0.5401731999999999,0.0014,0.0014,0.0014,0.0014,0.026893999999999998,1.74e-05,1.331e-02,2.209e-09
134,1,526,1,1,46,1,7,710,1.949e-11,0.11442340000000001,0.0014,0.44754499999999997,0.0014,0.0014,0.039640999999999996,0.0014,1.74e-05,1.372e-02,2.155e-09
678,12,1,1,1,1,16,7,710,1.949e-11,0.5767146000000001,0.0107478,0.0014,0.0014,0.0014,0.0014,0.014147,1.74e-05,1.319e-02,2.213e-09
303,1,1,1,364,1,39,7,710,1.949e-11,0.2580396,0.0014,0.0014,0.0014,0.30987739999999997,0.0014,0.0336924,1.74e-05,1.431e-02,2.110e-09
24,1,593,1,1,89,1,7,710,1.949e-11,0.0209454,0.0014,0.5044816,0.0014,0.0014,0.0761824,0.0014,1.74e-05,1.379e-02,2.209e-09
1,2,351,1,1,1,353,7,710,1.949e-11,0.0014,0.0022498,0.29883,0.0014,0.0014,0.0014,0.30052959999999995,1.74e-05,1.415e-02,2.193e-09
21,382,303,1,1,1,1,7,710,1.949e-11,0.018396,0.32517379999999996,0.2580396,0.0014,0.0014,0.0014,0.0014,1.74e-05,1.500e-02,2.090e-09
28,1,1,356,1,1,322,7,710,1.949e-11,0.0243446,0.0014,0.0014,0.30307899999999993,0.0014,0.0014,0.2741858,1.74e-05,1.444e-02,2.199e-09
1,1,19,1,23,664,1,7,710,1.949e-11,0.0014,0.0014,0.0166964,0.0014,0.020095599999999998,0.5648174,0.0014,1.74e-05,1.292e-02,2.395e-09
1,291,393,1,22,1,1,7,710,1.949e-11,0.0014,0.247842,0.3345216,0.0014,0.0192458,0.0014,0.0014,1.74e-05,1.467e-02,2.089e-09
361,4,1,1,1,341,1,7,710,1.949e-11,0.307328,0.0039494,0.0014,0.0014,0.0014,0.290332,0.0014,1.74e-05,1.393e-02,2.130e-09
1,22,1,1,1,20,664,7,710,1.949e-11,0.0014,0.0192458,0.0014,0.0014,0.0014,0.017546199999999998,0.5648174,1.74e-05,1.290e-02,2.409e-09
1,35,1,1,2,1,669,7,710,1.949e-11,0.0014,0.0302932,0.0014,0.0014,0.0022498,0.0014,0.5690664,1.74e-05,1.285e-02,2.410e-09
25,1,14,1,1,1,667,7,710,1.949e-11,0.021795199999999997,0.0014,0.0124474,0.0014,0.0014,0.0014,0.5673668000000001,1.74e-05,1.277e-02,2.417e-09
1,1,529,24,1,1,153,7,710,1.949e-11,0.0014,0.0014,0.45009439999999995,0.0209454,0.0014,0.0014,0.1305696,1.74e-05,1.459e-02,2.197e-09
1,1,1,47,1,489,170,7,710,1.949e-11,0.0014,0.0014,0.0014,0.0404908,0.0014,0.4161024,0.1450162,1.74e-05,1.456e-02,2.264e-09
1,54,1,1,1,173,479,7,710,1.949e-11,0.0014,0.0464394,0.0014,0.0014,0.0014,0.14756560000000002,0.40760440000000003,1.74e-05,1.355e-02,2.263e-09
477,1,64,1,1,1,165,7,710,1.949e-11,0.40590479999999995,0.0014,0.0549374,0.0014,0.0014,0.0014,0.1407672,1.74e-05,1.459e-02,2.115e-09
1,1,40,477,1,1,189,7,710,1.949e-11,0.0014,0.0014,0.0345422,0.40590479999999995,0.0014,0.0014,0.1611624,1.74e-05,1.475e-02,2.209e-09
269,55,1,1,1,1,382,7,710,1.949e-11,0.2291464,0.0472892,0.0014,0.0014,0.0014,0.0014,0.32517379999999996,1.74e-05,1.316e-02,2.140e-09
1,4,1,1,267,1,435,7,710,1.949e-11,0.0014,0.0039494,0.0014,0.0014,0.2274468,0.0014,0.37021319999999996,1.74e-05,1.397e-02,2.249e-09
654,1,1,1,1,6,46,7,710,1.949e-11,0.5563194,0.0014,0.0014,0.0014,0.0014,0.0056489999999999995,0.039640999999999996,1.74e-05,1.349e-02,2.206e-09
1,166,1,536,1,4,1,7,710,1.949e-11,0.0014,0.14161700000000002,0.0014,0.456043,0.0014,0.0039494,0.0014,1.74e-05,1.339e-02,2.182e-09
1,1,15,1,1,177,514,7,710,1.949e-11,0.0014,0.0014,0.0132972,0.0014,0.0014,0.1509648,0.4373474,1.74e-05,1.347e-02,2.305e-09
405,1,1,1,57,1,244,7,710,1.949e-11,0.3447192,0.0014,0.0014,0.0014,0.0489888,0.0014,0.2079014,1.74e-05,1.433e-02,2.104e-09
1,7,1,1,1,284,415,7,710,1.949e-11,0.0014,0.006498799999999999,0.0014,0.0014,0.0014,0.2418934,0.3532172,1.74e-05,1.435e-02,2.265e-09
1,338,343,1,1,1,25,7,710,1.949e-11,0.0014,0.2877826,0.2920316,0.0014,0.0014,0.0014,0.021795199999999997,1.74e-05,1.504e-02,2.101e-09
1,1,568,116,22,1,1,7,710,1.949e-11,0.0014,0.0014,0.48323659999999996,0.099127,0.0192458,0.0014,0.0014,1.74e-05,1.412e-02,2.200e-09
1,1,597,95,1,1,14,7,710,1.949e-11,0.0014,0.0014,0.5078808,0.08128120000000001,0.0014,0.0014,0.0124474,1.74e-05,1.384e-02,2.223e-09
371,1,1,32,303,1,1,7,710,1.949e-11,0.315826,0.0014,0.0014,0.027743800000000002,0.2580396,0.0014,0.0014,1.74e-05,1.448e-02,2.104e-09
36,1,567,1,1,1,103,7,710,1.949e-11,0.031142999999999997,0.0014,0.4823868,0.0014,0.0014,0.0014,0.08807960000000001,1.74e-05,1.405e-02,2.199e-09
284,1,1,1,364,1,58,7,710,1.949e-11,0.2418934,0.0014,0.0014,0.0014,0.30987739999999997,0.0014,0.049838600000000004,1.74e-05,1.442e-02,2.117e-09
1,605,87,1,1,14,1,7,710,1.949e-11,0.0014,0.5146791999999999,0.07448280000000002,0.0014,0.0014,0.0124474,0.0014,1.74e-05,1.379e-02,2.186e-09
1,13,1,643,1,1,50,7,710,1.949e-11,0.0014,0.0115976,0.0014,0.5469716,0.0014,0.0014,0.0430402,1.74e-05,1.336e-02,2.296e-09
1,548,1,1,138,1,20,7,710,1.949e-11,0.0014,0.4662406,0.0014,0.0014,0.11782260000000001,0.0014,0.017546199999999998,1.74e-05,1.451e-02,2.170e-09
1,1,297,373,36,1,1,7,710,1.949e-11,0.0014,0.0014,0.2529408,0.3175256,0.031142999999999997,0.0014,0.0014,1.74e-05,1.485e-02,2.132e-09
1,407,248,51,1,1,1,7,710,1.949e-11,0.0014,0.34641879999999997,0.2113006,0.04389,0.0014,0.0014,0.0014,1.74e-05,1.542e-02,2.095e-09
199,1,1,1,1,56,451,7,710,1.949e-11,0.16966040000000002,0.0014,0.0014,0.0014,0.0014,0.048138999999999994,0.38381,1.74e-05,1.302e-02,2.185e-09
1,1,65,490,151,1,1,7,710,1.949e-11,0.0014,0.0014,0.0557872,0.4169522,0.12887,0.0014,0.0014,1.74e-05,1.450e-02,2.187e-09
1,1,23,1,432,251,1,7,710,1.949e-11,0.0014,0.0014,0.020095599999999998,0.0014,0.3676638,0.21385,0.0014,1.74e-05,1.498e-02,2.206e-09
1,1,40,1,1,353,313,7,710,1.949e-11,0.0014,0.0014,0.0345422,0.0014,0.0014,0.30052959999999995,0.2665376,1.74e-05,1.483e-02,2.224e-09
1,55,269,1,1,382,1,7,710,1.949e-11,0.0014,0.0472892,0.2291464,0.0014,0.0014,0.32517379999999996,0.0014,1.74e-05,1.391e-02,2.155e-09
1,439,1,1,1,49,218,7,710,1.949e-11,0.0014,0.3736124,0.0014,0.0014,0.0014,0.042190399999999996,0.18580660000000002,1.74e-05,1.474e-02,2.142e-09
82,1,1,572,1,52,1,7,710,1.949e-11,0.0702338,0.0014,0.0014,0.48663579999999995,0.0014,0.044739799999999996,0.0014,1.74e-05,1.345e-02,2.206e-09
1,33,287,1,1,386,1,7,710,1.949e-11,0.0014,0.0285936,0.24444280000000002,0.0014,0.0014,0.328573,0.0014,1.74e-05,1.402e-02,2.170e-09
130,1,553,1,23,1,1,7,710,1.949e-11,0.1110242,0.0014,0.4704896,0.0014,0.020095599999999998,0.0014,0.0014,1.74e-05,1.335e-02,2.166e-09
1,1,1,1,442,2,262,7,710,1.949e-11,0.0014,0.0014,0.0014,0.0014,0.3761618,0.0022498,0.2231978,1.74e-05,1.495e-02,2.247e-09
1,1,1,1,26,576,104,7,710,1.949e-11,0.0014,0.0014,0.0014,0.0014,0.022645,0.490035,0.0889294,1.74e-05,1.385e-02,2.320e-09
544,1,1,1,125,1,37,7,710,1.949e-11,0.46284139999999996,0.0014,0.0014,0.0014,0.10677520000000001,0.0014,0.0319928,1.74e-05,1.464e-02,2.139e-09
584,1,119,1,3,1,1,7,710,1.949e-11,0.4968334,0.0014,0.1016764,0.0014,0.0030995999999999997,0.0014,0.0014,1.74e-05,1.404e-02,2.130e-09
1,1,20,311,375,1,1,7,710,1.949e-11,0.0014,0.0014,0.017546199999999998,0.26483799999999996,0.3192252,0.0014,0.0014,1.74e-05,1.453e-02,2.178e-09
479,1,1,1,1,201,26,7,710,1.949e-11,0.40760440000000003,0.0014,0.0014,0.0014,0.0014,0.17136,0.022645,1.74e-05,1.479e-02,2.128e-09
1,437,1,1,43,226,1,7,710,1.949e-11,0.0014,0.3719128,0.0014,0.0014,0.0370916,0.19260500000000003,0.0014,1.74e-05,1.483e-02,2.139e-09
543,1,1,2,1,1,161,7,710,1.949e-11,0.4619916,0.0014,0.0014,0.0022498,0.0014,0.0014,0.137368,1.74e-05,1.440e-02,2.154e-09
1,41,429,1,1,1,236,7,710,1.949e-11,0.0014,0.035392,0.3651144,0.0014,0.0014,0.0014,0.201103,1.74e-05,1.463e-02,2.160e-09
635,1,1,1,51,20,1,7,710,1.949e-11,0.5401731999999999,0.0014,0.0014,0.0014,0.04389,0.017546199999999998,0.0014,1.74e-05,1.364e-02,2.171e-09
587,22,1,1,97,1,1,7,710,1.949e-11,0.49938279999999996,0.0192458,0.0014,0.0014,0.08298080000000001,0.0014,0.0014,1.74e-05,1.411e-02,2.139e-09
30,1,1,1,1,49,627,7,710,1.949e-11,0.0260442,0.0014,0.0014,0.0014,0.0014,0.042190399999999996,0.5333747999999999,1.74e-05,1.295e-02,2.379e-09
1,3,76,627,1,1,1,7,710,1.949e-11,0.0014,0.0030995999999999997,0.06513500000000001,0.5333747999999999,0.0014,0.0014,0.0014,1.74e-05,1.309e-02,2.272e-09
1,62,96,1,548,1,1,7,710,1.949e-11,0.0014,0.0532378,0.082131,0.0014,0.4662406,0.0014,0.0014,1.74e-05,1.314e-02,2.230e-09
614,87,1,5,1,1,1,7,710,1.949e-11,0.5223274,0.07448280000000002,0.0014,0.0047992,0.0014,0.0014,0.0014,1.74e-05,1.370e-02,2.151e-09
1,21,380,305,1,1,1,7,710,1.949e-11,0.0014,0.018396,0.3234742,0.2597392,0.0014,0.0014,0.0014,1.74e-05,1.496e-02,2.137e-09
1,624,1,58,1,24,1,7,710,1.949e-11,0.0014,0.5308254,0.0014,0.049838600000000004,0.0014,0.0209454,0.0014,1.74e-05,1.358e-02,2.208e-09
1,41,612,53,1,1,1,7,710,1.949e-11,0.0014,0.035392,0.5206278,0.0455896,0.0014,0.0014,0.0014,1.74e-05,1.342e-02,2.227e-09
134,1,1,549,1,1,23,7,710,1.949e-11,0.11442340000000001,0.0014,0.0014,0.4670904,0.0014,0.0014,0.020095599999999998,1.74e-05,1.333e-02,2.191e-09
1,1,1,28,22,1,656,7,710,1.949e-11,0.0014,0.0014,0.0014,0.0243446,0.0192458,0.0014,0.558019,1.74e-05,1.291e-02,2.419e-09
1,642,37,1,1,27,1,7,710,1.949e-11,0.0014,0.5461218,0.0319928,0.0014,0.0014,0.0234948,0.0014,1.74e-05,1.343e-02,2.216e-09
1,482,1,1,200,24,1,7,710,1.949e-11,0.0014,0.4101538,0.0014,0.0014,0.1705102,0.0209454,0.0014,1.74e-05,1.496e-02,2.144e-09
176,1,48,1,1,1,482,7,710,1.949e-11,0.150115,0.0014,0.041340600000000005,0.0014,0.0014,0.0014,0.4101538,1.74e-05,1.286e-02,2.205e-09
404,292,10,1,1,1,1,7,710,1.949e-11,0.3438694,0.24869180000000002,0.0090482,0.0014,0.0014,0.0014,0.0014,1.74e-05,1.510e-02,2.065e-09
1,20,1,1,576,1,110,7,710,1.949e-11,0.0014,0.017546199999999998,0.0014,0.0014,0.490035,0.0014,0.09402820000000002,1.74e-05,1.394e-02,2.288e-09
113,576,1,17,1,1,1,7,710,1.949e-11,0.0965776,0.490035,0.0014,0.014996800000000001,0.0014,0.0014,0.0014,1.74e-05,1.336e-02,2.146e-09
1,103,21,1,1,1,582,7,710,1.949e-11,0.0014,0.08807960000000001,0.018396,0.0014,0.0014,0.0014,0.49513379999999996,1.74e-05,1.278e-02,2.307e-09
647,1,1,1,10,49,1,7,710,1.949e-11,0.5503708,0.0014,0.0014,0.0014,0.0090482,0.042190399999999996,0.0014,1.74e-05,1.351e-02,2.197e-09
125,565,1,16,1,1,1,7,710,1.949e-11,0.10677520000000001,0.4806872,0.0014,0.014147,0.0014,0.0014,0.0014,1.74e-05,1.342e-02,2.150e-09
423,10,1,1,273,1,1,7,710,1.949e-11,0.36001559999999994,0.0090482,0.0014,0.0014,0.23254560000000002,0.0014,0.0014,1.74e-05,1.461e-02,2.108e-09
653,30,1,1,23,1,1,7,710,1.949e-11,0.5554696,0.0260442,0.0014,0.0014,0.020095599999999998,0.0014,0.0014,1.74e-05,1.331e-02,2.179e-09
1,1,141,1,563,2,1,7,710,1.949e-11,0.0014,0.0014,0.120372,0.0014,0.4789876,0.0022498,0.0014,1.74e-05,1.325e-02,2.255e-09
521,1,1,1,1,178,7,7,710,1.949e-11,0.443296,0.0014,0.0014,0.0014,0.0014,0.15181460000000002,0.006498799999999999,1.74e-05,1.459e-02,2.124e-09
141,9,556,1,1,1,1,7,710,1.949e-11,0.120372,0.0081984,0.473039,0.0014,0.0014,0.0014,0.0014,1.74e-05,1.317e-02,2.165e-09
1,1,58,1,1,371,277,7,710,1.949e-11,0.0014,0.0014,0.049838600000000004,0.0014,0.0014,0.315826,0.2359448,1.74e-05,1.490e-02,2.211e-09
67,1,1,1,61,578,1,7,710,1.949e-11,0.0574868,0.0014,0.0014,0.0014,0.052388,0.4917346,0.0014,1.74e-05,1.298e-02,2.291e-09
513,1,127,1,1,66,1,7,710,1.949e-11,0.4364976,0.0014,0.10847480000000001,0.0014,0.0014,0.056637,0.0014,1.74e-05,1.486e-02,2.091e-09
448,14,1,1,244,1,1,7,710,1.949e-11,0.38126059999999995,0.0124474,0.0014,0.0014,0.2079014,0.0014,0.0014,1.74e-05,1.472e-02,2.110e-09
35,1,80,1,591,1,1,7,710,1.949e-11,0.0302932,0.0014,0.06853420000000002,0.0014,0.502782,0.0014,0.0014,1.74e-05,1.294e-02,2.255e-09
31,58,1,1,1,617,1,7,710,1.949e-11,0.026893999999999998,0.049838600000000004,0.0014,0.0014,0.0014,0.5248768,0.0014,1.74e-05,1.278e-02,2.310e-09
1,469,1,1,6,231,1,7,710,1.949e-11,0.0014,0.3991064,0.0014,0.0014,0.0056489999999999995,0.19685400000000003,0.0014,1.74e-05,1.474e-02,2.157e-09
1,621,57,28,1,1,1,7,710,1.949e-11,0.0014,0.528276,0.0489888,0.0243446,0.0014,0.0014,0.0014,1.74e-05,1.360e-02,2.202e-09
1,229,1,1,432,1,45,7,710,1.949e-11,0.0014,0.1951544,0.0014,0.0014,0.3676638,0.0014,0.0387912,1.74e-05,1.406e-02,2.158e-09
1,486,1,173,47,1,1,7,710,1.949e-11,0.0014,0.413553,0.0014,0.14756560000000002,0.0404908,0.0014,0.0014,1.74e-05,1.505e-02,2.130e-09
1,3,1,1,1,697,6,7,710,1.949e-11,0.0014,0.0030995999999999997,0.0014,0.0014,0.0014,0.5928608,0.0056489999999999995,1.74e-05,1.289e-02,2.425e-09
1,1,1,63,584,59,1,7,710,1.949e-11,0.0014,0.0014,0.0014,0.0540876,0.4968334,0.0506884,0.0014,1.74e-05,1.352e-02,2.275e-09
473,1,228,1,5,1,1,7,710,1.949e-11,0.40250559999999996,0.0014,0.1943046,0.0014,0.0047992,0.0014,0.0014,1.74e-05,1.494e-02,2.090e-09
1,1,1,421,44,1,241,7,710,1.949e-11,0.0014,0.0014,0.0014,0.35831599999999997,0.0379414,0.0014,0.205352,1.74e-05,1.490e-02,2.197e-09
1,427,1,1,33,246,1,7,710,1.949e-11,0.0014,0.3634148,0.0014,0.0014,0.0285936,0.209601,0.0014,1.74e-05,1.476e-02,2.142e-09
425,1,1,1,24,257,1,7,710,1.949e-11,0.3617152,0.0014,0.0014,0.0014,0.0209454,0.2189488,0.0014,1.74e-05,1.447e-02,2.117e-09
1,64,1,16,1,1,626,7,710,1.949e-11,0.0014,0.0549374,0.0014,0.014147,0.0014,0.0014,0.532525,1.74e-05,1.276e-02,2.363e-09
1,1,210,492,1,4,1,7,710,1.949e-11,0.0014,0.0014,0.17900820000000003,0.41865179999999996,0.0014,0.0039494,0.0014,1.74e-05,1.380e-02,2.183e-09
1,1,5,374,1,327,1,7,710,1.949e-11,0.0014,0.0014,0.0047992,0.3183754,0.0014,0.2784348,0.0014,1.74e-05,1.471e-02,2.202e-09
1,1,22,316,1,368,1,7,710,1.949e-11,0.0014,0.0014,0.0192458,0.269087,0.0014,0.31327659999999996,0.0014,1.74e-05,1.444e-02,2.188e-09
24,1,1,577,105,1,1,7,710,1.949e-11,0.0209454,0.0014,0.0014,0.4908848,0.0897792,0.0014,0.0014,1.74e-05,1.383e-02,2.236e-09
1,38,1,227,441,1,1,7,710,1.949e-11,0.0014,0.0328426,0.0014,0.1934548,0.375312,0.0014,0.0014,1.74e-05,1.391e-02,2.167e-09
1,50,1,461,195,1,1,7,710,1.949e-11,0.0014,0.0430402,0.0014,0.392308,0.1662612,0.0014,0.0014,1.74e-05,1.476e-02,2.177e-09
1,1,1,33,219,454,1,7,710,1.949e-11,0.0014,0.0014,0.0014,0.0285936,0.18665640000000003,0.3863594,0.0014,1.74e-05,1.390e-02,2.231e-09
