Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stage7,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Slew7,Ileak,MaxI,EndTime
38,1,3,35,76,1,6,7,160,1.949e-11,0.0328426,0.0014,0.0030995999999999997,0.0302932,0.06513500000000001,0.0014,0.0056489999999999995,1.74e-05,4.968e-03,6.035e-09
4,1,53,1,78,20,3,7,160,1.949e-11,0.0039494,0.0014,0.0455896,0.0014,0.06683460000000001,0.017546199999999998,0.0030995999999999997,1.74e-05,4.985e-03,6.010e-09
28,91,1,1,2,36,1,7,160,1.949e-11,0.0243446,0.077882,0.0014,0.0014,0.0022498,0.031142999999999997,0.0014,1.74e-05,4.963e-03,6.018e-09
1,26,20,94,16,1,2,7,160,1.949e-11,0.0014,0.022645,0.017546199999999998,0.08043140000000001,0.014147,0.0014,0.0022498,1.74e-05,4.972e-03,6.019e-09
1,3,1,108,12,9,26,7,160,1.949e-11,0.0014,0.0030995999999999997,0.0014,0.09232860000000001,0.0107478,0.0081984,0.022645,1.74e-05,4.980e-03,6.098e-09
1,40,1,26,1,62,29,7,160,1.949e-11,0.0014,0.0345422,0.0014,0.022645,0.0014,0.0532378,0.0251944,1.74e-05,4.987e-03,6.087e-09
1,3,1,23,64,10,58,7,160,1.949e-11,0.0014,0.0030995999999999997,0.0014,0.020095599999999998,0.0549374,0.0090482,0.049838600000000004,1.74e-05,4.987e-03,6.111e-09
16,55,14,1,1,2,71,7,160,1.949e-11,0.014147,0.0472892,0.0124474,0.0014,0.0014,0.0022498,0.060885999999999996,1.74e-05,4.939e-03,6.064e-09
28,93,2,21,1,1,14,7,160,1.949e-11,0.0243446,0.07958160000000002,0.0022498,0.018396,0.0014,0.0014,0.0124474,1.74e-05,4.960e-03,5.992e-09
4,28,30,1,71,1,25,7,160,1.949e-11,0.0039494,0.0243446,0.0260442,0.0014,0.060885999999999996,0.0014,0.021795199999999997,1.74e-05,4.984e-03,6.069e-09
3,38,1,74,36,7,1,7,160,1.949e-11,0.0030995999999999997,0.0328426,0.0014,0.0634354,0.031142999999999997,0.006498799999999999,0.0014,1.74e-05,4.999e-03,6.037e-09
3,96,46,1,2,11,1,7,160,1.949e-11,0.0030995999999999997,0.082131,0.039640999999999996,0.0014,0.0022498,0.009898,0.0014,1.74e-05,4.978e-03,6.002e-09
10,28,1,1,33,2,85,7,160,1.949e-11,0.0090482,0.0243446,0.0014,0.0014,0.0285936,0.0022498,0.0727832,1.74e-05,4.948e-03,6.103e-09
45,1,13,1,88,4,8,7,160,1.949e-11,0.0387912,0.0014,0.0115976,0.0014,0.0753326,0.0039494,0.007348599999999999,1.74e-05,4.956e-03,6.020e-09
63,33,1,27,1,4,31,7,160,1.949e-11,0.0540876,0.0285936,0.0014,0.0234948,0.0014,0.0039494,0.026893999999999998,1.74e-05,4.952e-03,5.997e-09
36,56,40,1,2,1,24,7,160,1.949e-11,0.031142999999999997,0.048138999999999994,0.0345422,0.0014,0.0022498,0.0014,0.0209454,1.74e-05,4.955e-03,6.007e-09
3,13,5,125,12,1,1,7,160,1.949e-11,0.0030995999999999997,0.0115976,0.0047992,0.10677520000000001,0.0107478,0.0014,0.0014,1.74e-05,4.942e-03,6.007e-09
1,34,79,34,7,1,4,7,160,1.949e-11,0.0014,0.029443399999999998,0.0676844,0.029443399999999998,0.006498799999999999,0.0014,0.0039494,1.74e-05,4.987e-03,5.985e-09
14,27,1,2,37,78,1,7,160,1.949e-11,0.0124474,0.0234948,0.0014,0.0022498,0.0319928,0.06683460000000001,0.0014,1.74e-05,4.963e-03,6.073e-09
1,96,6,32,20,4,1,7,160,1.949e-11,0.0014,0.082131,0.0056489999999999995,0.027743800000000002,0.017546199999999998,0.0039494,0.0014,1.74e-05,4.984e-03,5.949e-09
1,3,58,1,31,57,9,7,160,1.949e-11,0.0014,0.0030995999999999997,0.049838600000000004,0.0014,0.026893999999999998,0.0489888,0.0081984,1.74e-05,4.987e-03,6.025e-09
84,1,39,14,17,1,4,7,160,1.949e-11,0.07193340000000001,0.0014,0.0336924,0.0124474,0.014996800000000001,0.0014,0.0039494,1.74e-05,4.967e-03,5.997e-09
36,6,5,1,66,1,45,7,160,1.949e-11,0.031142999999999997,0.0056489999999999995,0.0047992,0.0014,0.056637,0.0014,0.0387912,1.74e-05,4.974e-03,6.070e-09
16,20,24,3,95,1,1,7,160,1.949e-11,0.014147,0.017546199999999998,0.0209454,0.0030995999999999997,0.08128120000000001,0.0014,0.0014,1.74e-05,4.950e-03,6.063e-09
1,42,1,38,10,66,2,7,160,1.949e-11,0.0014,0.0362418,0.0014,0.0328426,0.0090482,0.056637,0.0022498,1.74e-05,4.970e-03,6.035e-09
87,1,23,36,1,10,2,7,160,1.949e-11,0.07448280000000002,0.0014,0.020095599999999998,0.031142999999999997,0.0014,0.0090482,0.0022498,1.74e-05,4.970e-03,5.959e-09
30,83,1,1,1,3,41,7,160,1.949e-11,0.0260442,0.07108360000000001,0.0014,0.0014,0.0014,0.0030995999999999997,0.035392,1.74e-05,4.946e-03,6.030e-09
53,1,7,2,12,1,84,7,160,1.949e-11,0.0455896,0.0014,0.006498799999999999,0.0022498,0.0107478,0.0014,0.07193340000000001,1.74e-05,4.933e-03,6.051e-09
4,74,1,1,6,32,42,7,160,1.949e-11,0.0039494,0.0634354,0.0014,0.0014,0.0056489999999999995,0.027743800000000002,0.0362418,1.74e-05,4.970e-03,6.055e-09
42,21,2,77,1,1,16,7,160,1.949e-11,0.0362418,0.018396,0.0022498,0.06598480000000001,0.0014,0.0014,0.014147,1.74e-05,4.969e-03,5.973e-09
11,17,88,4,1,1,38,7,160,1.949e-11,0.009898,0.014996800000000001,0.0753326,0.0039494,0.0014,0.0014,0.0328426,1.74e-05,4.963e-03,6.049e-09
1,1,50,85,1,14,8,7,160,1.949e-11,0.0014,0.0014,0.0430402,0.0727832,0.0014,0.0124474,0.007348599999999999,1.74e-05,4.988e-03,6.010e-09
60,1,2,1,64,10,22,7,160,1.949e-11,0.0515382,0.0014,0.0022498,0.0014,0.0549374,0.0090482,0.0192458,1.74e-05,4.977e-03,6.005e-09
1,90,36,22,5,1,5,7,160,1.949e-11,0.0014,0.07703220000000001,0.031142999999999997,0.0192458,0.0047992,0.0014,0.0047992,1.74e-05,4.976e-03,5.945e-09
1,7,4,2,5,140,1,7,160,1.949e-11,0.0014,0.006498799999999999,0.0039494,0.0022498,0.0047992,0.11952220000000001,0.0014,1.74e-05,4.920e-03,6.129e-09
6,1,1,4,95,3,50,7,160,1.949e-11,0.0056489999999999995,0.0014,0.0014,0.0039494,0.08128120000000001,0.0030995999999999997,0.0430402,1.74e-05,4.986e-03,6.105e-09
9,13,1,2,1,1,133,7,160,1.949e-11,0.0081984,0.0115976,0.0014,0.0022498,0.0014,0.0014,0.1135736,1.74e-05,4.916e-03,6.112e-09
73,3,13,9,60,1,1,7,160,1.949e-11,0.0625856,0.0030995999999999997,0.0115976,0.0081984,0.0515382,0.0014,0.0014,1.74e-05,4.963e-03,5.972e-09
52,1,36,1,56,13,1,7,160,1.949e-11,0.044739799999999996,0.0014,0.031142999999999997,0.0014,0.048138999999999994,0.0115976,0.0014,1.74e-05,4.980e-03,6.024e-09
120,2,5,25,6,1,1,7,160,1.949e-11,0.10252620000000001,0.0022498,0.0047992,0.021795199999999997,0.0056489999999999995,0.0014,0.0014,1.74e-05,4.956e-03,5.954e-09
80,38,1,1,28,1,11,7,160,1.949e-11,0.06853420000000002,0.0328426,0.0014,0.0014,0.0243446,0.0014,0.009898,1.74e-05,4.960e-03,5.955e-09
1,124,2,22,1,3,7,7,160,1.949e-11,0.0014,0.10592540000000002,0.0022498,0.0192458,0.0014,0.0030995999999999997,0.006498799999999999,1.74e-05,4.957e-03,5.971e-09
10,1,3,73,1,4,68,7,160,1.949e-11,0.0090482,0.0014,0.0030995999999999997,0.0625856,0.0014,0.0039494,0.058336599999999995,1.74e-05,4.965e-03,6.093e-09
1,2,1,43,8,73,32,7,160,1.949e-11,0.0014,0.0022498,0.0014,0.0370916,0.007348599999999999,0.0625856,0.027743800000000002,1.74e-05,4.994e-03,6.051e-09
1,65,28,1,4,24,37,7,160,1.949e-11,0.0014,0.0557872,0.0243446,0.0014,0.0039494,0.0209454,0.0319928,1.74e-05,4.970e-03,6.049e-09
1,30,73,48,1,5,2,7,160,1.949e-11,0.0014,0.0260442,0.0625856,0.041340600000000005,0.0014,0.0047992,0.0022498,1.74e-05,4.992e-03,5.974e-09
27,58,32,37,4,1,1,7,160,1.949e-11,0.0234948,0.049838600000000004,0.027743800000000002,0.0319928,0.0039494,0.0014,0.0014,1.74e-05,4.978e-03,5.960e-09
31,3,1,29,1,7,88,7,160,1.949e-11,0.026893999999999998,0.0030995999999999997,0.0014,0.0251944,0.0014,0.006498799999999999,0.0753326,1.74e-05,4.941e-03,6.088e-09
1,17,58,1,56,4,23,7,160,1.949e-11,0.0014,0.014996800000000001,0.049838600000000004,0.0014,0.048138999999999994,0.0039494,0.020095599999999998,1.74e-05,4.991e-03,6.031e-09
33,34,3,35,1,53,1,7,160,1.949e-11,0.0285936,0.029443399999999998,0.0030995999999999997,0.0302932,0.0014,0.0455896,0.0014,1.74e-05,4.965e-03,6.008e-09
52,3,35,59,1,1,9,7,160,1.949e-11,0.044739799999999996,0.0030995999999999997,0.0302932,0.0506884,0.0014,0.0014,0.0081984,1.74e-05,4.974e-03,5.993e-09
7,61,75,1,1,2,13,7,160,1.949e-11,0.006498799999999999,0.052388,0.0642852,0.0014,0.0014,0.0022498,0.0115976,1.74e-05,4.970e-03,5.954e-09
105,9,1,11,3,1,30,7,160,1.949e-11,0.0897792,0.0081984,0.0014,0.009898,0.0030995999999999997,0.0014,0.0260442,1.74e-05,4.939e-03,6.006e-09
37,1,1,13,2,54,52,7,160,1.949e-11,0.0319928,0.0014,0.0014,0.0115976,0.0022498,0.0464394,0.044739799999999996,1.74e-05,4.976e-03,6.089e-09
31,6,1,22,3,96,1,7,160,1.949e-11,0.026893999999999998,0.0056489999999999995,0.0014,0.0192458,0.0030995999999999997,0.082131,0.0014,1.74e-05,4.939e-03,6.059e-09
54,22,3,23,1,56,1,7,160,1.949e-11,0.0464394,0.0192458,0.0030995999999999997,0.020095599999999998,0.0014,0.048138999999999994,0.0014,1.74e-05,4.956e-03,5.992e-09
1,1,66,70,15,1,6,7,160,1.949e-11,0.0014,0.0014,0.056637,0.060036200000000005,0.0132972,0.0014,0.0056489999999999995,1.74e-05,4.996e-03,6.048e-09
12,1,99,38,1,7,2,7,160,1.949e-11,0.0107478,0.0014,0.0846804,0.0328426,0.0014,0.006498799999999999,0.0022498,1.74e-05,4.983e-03,6.010e-09
84,1,52,8,10,1,4,7,160,1.949e-11,0.07193340000000001,0.0014,0.044739799999999996,0.007348599999999999,0.0090482,0.0014,0.0039494,1.74e-05,4.965e-03,5.995e-09
86,8,1,1,24,4,36,7,160,1.949e-11,0.07363300000000002,0.007348599999999999,0.0014,0.0014,0.0209454,0.0039494,0.031142999999999997,1.74e-05,4.949e-03,6.019e-09
45,21,1,77,11,4,1,7,160,1.949e-11,0.0387912,0.018396,0.0014,0.06598480000000001,0.009898,0.0039494,0.0014,1.74e-05,4.974e-03,5.964e-09
79,3,2,1,1,8,66,7,160,1.949e-11,0.0676844,0.0030995999999999997,0.0022498,0.0014,0.0014,0.007348599999999999,0.056637,1.74e-05,4.934e-03,6.042e-09
1,13,1,60,82,2,1,7,160,1.949e-11,0.0014,0.0115976,0.0014,0.0515382,0.0702338,0.0022498,0.0014,1.74e-05,4.975e-03,6.073e-09
3,44,1,84,17,1,10,7,160,1.949e-11,0.0030995999999999997,0.0379414,0.0014,0.07193340000000001,0.014996800000000001,0.0014,0.0090482,1.74e-05,4.981e-03,6.046e-09
1,29,77,3,1,25,24,7,160,1.949e-11,0.0014,0.0251944,0.06598480000000001,0.0030995999999999997,0.0014,0.021795199999999997,0.0209454,1.74e-05,4.981e-03,6.013e-09
40,45,34,1,1,37,2,7,160,1.949e-11,0.0345422,0.0387912,0.029443399999999998,0.0014,0.0014,0.0319928,0.0022498,1.74e-05,4.966e-03,5.955e-09
2,75,10,1,38,33,1,7,160,1.949e-11,0.0022498,0.0642852,0.0090482,0.0014,0.0328426,0.0285936,0.0014,1.74e-05,4.986e-03,6.025e-09
35,59,1,27,34,3,1,7,160,1.949e-11,0.0302932,0.0506884,0.0014,0.0234948,0.029443399999999998,0.0030995999999999997,0.0014,1.74e-05,4.984e-03,5.981e-09
8,1,4,50,44,1,52,7,160,1.949e-11,0.007348599999999999,0.0014,0.0039494,0.0430402,0.0379414,0.0014,0.044739799999999996,1.74e-05,4.981e-03,6.095e-09
50,1,25,13,4,66,1,7,160,1.949e-11,0.0430402,0.0014,0.021795199999999997,0.0115976,0.0039494,0.056637,0.0014,1.74e-05,4.953e-03,6.003e-09
10,111,19,15,1,3,1,7,160,1.949e-11,0.0090482,0.094878,0.0166964,0.0132972,0.0014,0.0030995999999999997,0.0014,1.74e-05,4.966e-03,6.009e-09
5,1,26,70,1,7,50,7,160,1.949e-11,0.0047992,0.0014,0.022645,0.060036200000000005,0.0014,0.006498799999999999,0.0430402,1.74e-05,4.976e-03,6.075e-09
1,39,16,15,1,2,86,7,160,1.949e-11,0.0014,0.0336924,0.014147,0.0132972,0.0014,0.0022498,0.07363300000000002,1.74e-05,4.941e-03,6.087e-09
22,85,39,1,9,3,1,7,160,1.949e-11,0.0192458,0.0727832,0.0336924,0.0014,0.0081984,0.0030995999999999997,0.0014,1.74e-05,4.972e-03,5.937e-09
20,2,10,12,114,1,1,7,160,1.949e-11,0.017546199999999998,0.0022498,0.0090482,0.0107478,0.09742740000000001,0.0014,0.0014,1.74e-05,4.937e-03,6.075e-09
74,39,34,6,1,1,5,7,160,1.949e-11,0.0634354,0.0336924,0.029443399999999998,0.0056489999999999995,0.0014,0.0014,0.0047992,1.74e-05,4.957e-03,5.964e-09
42,3,2,1,1,45,66,7,160,1.949e-11,0.0362418,0.0030995999999999997,0.0022498,0.0014,0.0014,0.0387912,0.056637,1.74e-05,4.962e-03,6.081e-09
4,69,1,64,18,1,3,7,160,1.949e-11,0.0039494,0.0591864,0.0014,0.0549374,0.015846600000000002,0.0014,0.0030995999999999997,1.74e-05,4.988e-03,6.029e-09
50,69,1,25,1,1,13,7,160,1.949e-11,0.0430402,0.0591864,0.0014,0.021795199999999997,0.0014,0.0014,0.0115976,1.74e-05,4.958e-03,5.988e-09
3,1,1,1,48,35,71,7,160,1.949e-11,0.0030995999999999997,0.0014,0.0014,0.0014,0.041340600000000005,0.0302932,0.060885999999999996,1.74e-05,4.983e-03,6.118e-09
1,30,4,66,1,22,36,7,160,1.949e-11,0.0014,0.0260442,0.0039494,0.056637,0.0014,0.0192458,0.031142999999999997,1.74e-05,4.984e-03,6.065e-09
1,89,1,10,1,44,14,7,160,1.949e-11,0.0014,0.0761824,0.0014,0.0090482,0.0014,0.0379414,0.0124474,1.74e-05,4.976e-03,6.004e-09
69,1,47,11,27,4,1,7,160,1.949e-11,0.0591864,0.0014,0.0404908,0.009898,0.0234948,0.0039494,0.0014,1.74e-05,4.978e-03,5.966e-09
54,36,2,8,58,1,1,7,160,1.949e-11,0.0464394,0.031142999999999997,0.0022498,0.007348599999999999,0.049838600000000004,0.0014,0.0014,1.74e-05,4.965e-03,5.989e-09
18,1,8,1,1,122,9,7,160,1.949e-11,0.015846600000000002,0.0014,0.007348599999999999,0.0014,0.0014,0.10422580000000001,0.0081984,1.74e-05,4.933e-03,6.097e-09
30,1,68,1,23,36,1,7,160,1.949e-11,0.0260442,0.0014,0.058336599999999995,0.0014,0.020095599999999998,0.031142999999999997,0.0014,1.74e-05,4.983e-03,6.039e-09
15,3,59,1,1,69,12,7,160,1.949e-11,0.0132972,0.0030995999999999997,0.0506884,0.0014,0.0014,0.0591864,0.0107478,1.74e-05,4.969e-03,6.077e-09
1,28,3,26,1,14,87,7,160,1.949e-11,0.0014,0.0243446,0.0030995999999999997,0.022645,0.0014,0.0124474,0.07448280000000002,1.74e-05,4.949e-03,6.105e-09
36,32,2,10,1,1,78,7,160,1.949e-11,0.031142999999999997,0.027743800000000002,0.0022498,0.0090482,0.0014,0.0014,0.06683460000000001,1.74e-05,4.932e-03,6.073e-09
1,71,11,27,2,1,47,7,160,1.949e-11,0.0014,0.060885999999999996,0.009898,0.0234948,0.0022498,0.0014,0.0404908,1.74e-05,4.958e-03,5.979e-09
4,71,19,11,53,1,1,7,160,1.949e-11,0.0039494,0.060885999999999996,0.0166964,0.009898,0.0455896,0.0014,0.0014,1.74e-05,4.980e-03,5.985e-09
62,1,3,1,3,13,77,7,160,1.949e-11,0.0532378,0.0014,0.0030995999999999997,0.0014,0.0030995999999999997,0.0115976,0.06598480000000001,1.74e-05,4.935e-03,6.067e-09
4,46,11,1,46,1,51,7,160,1.949e-11,0.0039494,0.039640999999999996,0.009898,0.0014,0.039640999999999996,0.0014,0.04389,1.74e-05,4.968e-03,6.067e-09
38,1,1,3,21,19,77,7,160,1.949e-11,0.0328426,0.0014,0.0014,0.0030995999999999997,0.018396,0.0166964,0.06598480000000001,1.74e-05,4.952e-03,6.090e-09
1,4,16,1,50,18,70,7,160,1.949e-11,0.0014,0.0039494,0.014147,0.0014,0.0430402,0.015846600000000002,0.060036200000000005,1.74e-05,4.975e-03,6.092e-09
1,25,1,7,41,2,83,7,160,1.949e-11,0.0014,0.021795199999999997,0.0014,0.006498799999999999,0.035392,0.0022498,0.07108360000000001,1.74e-05,4.956e-03,6.121e-09
1,3,45,12,59,39,1,7,160,1.949e-11,0.0014,0.0030995999999999997,0.0387912,0.0107478,0.0506884,0.0336924,0.0014,1.74e-05,5.001e-03,6.061e-09
6,59,1,36,1,1,56,7,160,1.949e-11,0.0056489999999999995,0.0506884,0.0014,0.031142999999999997,0.0014,0.0014,0.048138999999999994,1.74e-05,4.954e-03,6.054e-09
1,48,33,48,28,1,1,7,160,1.949e-11,0.0014,0.041340600000000005,0.0285936,0.041340600000000005,0.0243446,0.0014,0.0014,1.74e-05,4.997e-03,5.997e-09
1,1,22,38,73,23,2,7,160,1.949e-11,0.0014,0.0014,0.0192458,0.0328426,0.0625856,0.020095599999999998,0.0022498,1.74e-05,4.996e-03,6.034e-09
1,21,2,54,16,1,65,7,160,1.949e-11,0.0014,0.018396,0.0022498,0.0464394,0.014147,0.0014,0.0557872,1.74e-05,4.966e-03,6.093e-09
2,15,61,77,1,3,1,7,160,1.949e-11,0.0022498,0.0132972,0.052388,0.06598480000000001,0.0014,0.0030995999999999997,0.0014,1.74e-05,4.983e-03,6.014e-09
1,1,43,2,14,28,71,7,160,1.949e-11,0.0014,0.0014,0.0370916,0.0022498,0.0124474,0.0243446,0.060885999999999996,1.74e-05,4.968e-03,6.101e-09
4,2,59,1,92,1,1,7,160,1.949e-11,0.0039494,0.0022498,0.0506884,0.0014,0.0787318,0.0014,0.0014,1.74e-05,4.959e-03,6.023e-09
45,1,32,10,2,69,1,7,160,1.949e-11,0.0387912,0.0014,0.027743800000000002,0.0090482,0.0022498,0.0591864,0.0014,1.74e-05,4.953e-03,6.033e-09
37,4,1,1,9,80,28,7,160,1.949e-11,0.0319928,0.0039494,0.0014,0.0014,0.0081984,0.06853420000000002,0.0243446,1.74e-05,4.969e-03,6.034e-09
1,1,12,39,82,22,3,7,160,1.949e-11,0.0014,0.0014,0.0107478,0.0336924,0.0702338,0.0192458,0.0030995999999999997,1.74e-05,4.988e-03,6.086e-09
27,107,4,16,4,1,1,7,160,1.949e-11,0.0234948,0.09147880000000001,0.0039494,0.014147,0.0039494,0.0014,0.0014,1.74e-05,4.963e-03,6.001e-09
12,34,3,1,35,1,74,7,160,1.949e-11,0.0107478,0.029443399999999998,0.0030995999999999997,0.0014,0.0302932,0.0014,0.0634354,1.74e-05,4.951e-03,6.092e-09
1,15,28,68,44,1,3,7,160,1.949e-11,0.0014,0.0132972,0.0243446,0.058336599999999995,0.0379414,0.0014,0.0030995999999999997,1.74e-05,5.002e-03,6.014e-09
66,1,15,2,1,44,31,7,160,1.949e-11,0.056637,0.0014,0.0132972,0.0022498,0.0014,0.0379414,0.026893999999999998,1.74e-05,4.970e-03,6.016e-09
51,1,70,1,2,1,34,7,160,1.949e-11,0.04389,0.0014,0.060036200000000005,0.0014,0.0022498,0.0014,0.029443399999999998,1.74e-05,4.955e-03,6.022e-09
1,35,50,32,37,1,4,7,160,1.949e-11,0.0014,0.0302932,0.0430402,0.027743800000000002,0.0319928,0.0014,0.0039494,1.74e-05,4.995e-03,6.031e-09
1,58,8,4,76,12,1,7,160,1.949e-11,0.0014,0.049838600000000004,0.007348599999999999,0.0039494,0.06513500000000001,0.0107478,0.0014,1.74e-05,4.971e-03,6.045e-09
3,13,87,31,24,1,1,7,160,1.949e-11,0.0030995999999999997,0.0115976,0.07448280000000002,0.026893999999999998,0.0209454,0.0014,0.0014,1.74e-05,4.995e-03,6.010e-09
3,76,4,26,1,1,49,7,160,1.949e-11,0.0030995999999999997,0.06513500000000001,0.0039494,0.022645,0.0014,0.0014,0.042190399999999996,1.74e-05,4.955e-03,5.983e-09
14,5,6,1,85,1,48,7,160,1.949e-11,0.0124474,0.0047992,0.0056489999999999995,0.0014,0.0727832,0.0014,0.041340600000000005,1.74e-05,4.982e-03,6.064e-09
18,87,14,3,36,1,1,7,160,1.949e-11,0.015846600000000002,0.07448280000000002,0.0124474,0.0030995999999999997,0.031142999999999997,0.0014,0.0014,1.74e-05,4.979e-03,5.989e-09
79,22,49,1,3,5,1,7,160,1.949e-11,0.0676844,0.0192458,0.042190399999999996,0.0014,0.0030995999999999997,0.0047992,0.0014,1.74e-05,4.964e-03,5.974e-09
39,1,3,14,6,96,1,7,160,1.949e-11,0.0336924,0.0014,0.0030995999999999997,0.0124474,0.0056489999999999995,0.082131,0.0014,1.74e-05,4.939e-03,6.088e-09
3,3,1,48,5,99,1,7,160,1.949e-11,0.0030995999999999997,0.0030995999999999997,0.0014,0.041340600000000005,0.0047992,0.0846804,0.0014,1.74e-05,4.954e-03,6.074e-09
1,45,15,72,1,4,22,7,160,1.949e-11,0.0014,0.0387912,0.0132972,0.0617358,0.0014,0.0039494,0.0192458,1.74e-05,4.980e-03,5.980e-09
1,48,24,1,2,29,55,7,160,1.949e-11,0.0014,0.041340600000000005,0.0209454,0.0014,0.0022498,0.0251944,0.0472892,1.74e-05,4.966e-03,6.006e-09
10,4,26,1,1,103,15,7,160,1.949e-11,0.0090482,0.0039494,0.022645,0.0014,0.0014,0.08807960000000001,0.0132972,1.74e-05,4.951e-03,6.075e-09
26,75,2,31,1,1,24,7,160,1.949e-11,0.022645,0.0642852,0.0022498,0.026893999999999998,0.0014,0.0014,0.0209454,1.74e-05,4.960e-03,6.012e-09
4,1,18,47,5,1,84,7,160,1.949e-11,0.0039494,0.0014,0.015846600000000002,0.0404908,0.0047992,0.0014,0.07193340000000001,1.74e-05,4.954e-03,6.105e-09
83,1,31,4,1,34,6,7,160,1.949e-11,0.07108360000000001,0.0014,0.026893999999999998,0.0039494,0.0014,0.029443399999999998,0.0056489999999999995,1.74e-05,4.964e-03,5.946e-09
21,46,1,2,21,68,1,7,160,1.949e-11,0.018396,0.039640999999999996,0.0014,0.0022498,0.018396,0.058336599999999995,0.0014,1.74e-05,4.957e-03,6.022e-09
4,69,1,59,1,15,11,7,160,1.949e-11,0.0039494,0.0591864,0.0014,0.0506884,0.0014,0.0132972,0.009898,1.74e-05,4.985e-03,5.998e-09
12,1,61,20,1,63,2,7,160,1.949e-11,0.0107478,0.0014,0.052388,0.017546199999999998,0.0014,0.0540876,0.0022498,1.74e-05,4.969e-03,6.024e-09
4,32,3,1,1,21,98,7,160,1.949e-11,0.0039494,0.027743800000000002,0.0030995999999999997,0.0014,0.0014,0.018396,0.0838306,1.74e-05,4.941e-03,6.075e-09
1,22,1,69,44,1,22,7,160,1.949e-11,0.0014,0.0192458,0.0014,0.0591864,0.0379414,0.0014,0.0192458,1.74e-05,4.997e-03,6.068e-09
100,7,1,1,33,17,1,7,160,1.949e-11,0.08553020000000001,0.006498799999999999,0.0014,0.0014,0.0285936,0.014996800000000001,0.0014,1.74e-05,4.971e-03,5.967e-09
3,23,1,1,126,1,5,7,160,1.949e-11,0.0030995999999999997,0.020095599999999998,0.0014,0.0014,0.107625,0.0014,0.0047992,1.74e-05,4.933e-03,6.074e-09
86,1,16,17,36,1,3,7,160,1.949e-11,0.07363300000000002,0.0014,0.014147,0.014996800000000001,0.031142999999999997,0.0014,0.0030995999999999997,1.74e-05,4.972e-03,5.930e-09
2,3,1,11,1,65,77,7,160,1.949e-11,0.0022498,0.0030995999999999997,0.0014,0.009898,0.0014,0.0557872,0.06598480000000001,1.74e-05,4.980e-03,6.147e-09
2,53,78,1,1,2,23,7,160,1.949e-11,0.0022498,0.0455896,0.06683460000000001,0.0014,0.0014,0.0022498,0.020095599999999998,1.74e-05,4.967e-03,5.982e-09
1,1,26,51,57,1,23,7,160,1.949e-11,0.0014,0.0014,0.022645,0.04389,0.0489888,0.0014,0.020095599999999998,1.74e-05,5.000e-03,6.043e-09
7,1,5,120,16,1,10,7,160,1.949e-11,0.006498799999999999,0.0014,0.0047992,0.10252620000000001,0.014147,0.0014,0.0090482,1.74e-05,4.955e-03,6.067e-09
55,1,66,4,25,1,8,7,160,1.949e-11,0.0472892,0.0014,0.056637,0.0039494,0.021795199999999997,0.0014,0.007348599999999999,1.74e-05,4.974e-03,6.009e-09
1,24,25,3,70,1,36,7,160,1.949e-11,0.0014,0.0209454,0.021795199999999997,0.0030995999999999997,0.060036200000000005,0.0014,0.031142999999999997,1.74e-05,4.986e-03,6.024e-09
1,1,7,1,97,14,39,7,160,1.949e-11,0.0014,0.0014,0.006498799999999999,0.0014,0.08298080000000001,0.0124474,0.0336924,1.74e-05,4.989e-03,6.126e-09
5,1,77,1,56,4,16,7,160,1.949e-11,0.0047992,0.0014,0.06598480000000001,0.0014,0.048138999999999994,0.0039494,0.014147,1.74e-05,4.992e-03,6.039e-09
58,1,11,76,1,9,4,7,160,1.949e-11,0.049838600000000004,0.0014,0.009898,0.06513500000000001,0.0014,0.0081984,0.0039494,1.74e-05,4.972e-03,6.005e-09
26,67,1,3,1,16,46,7,160,1.949e-11,0.022645,0.0574868,0.0014,0.0030995999999999997,0.0014,0.014147,0.039640999999999996,1.74e-05,4.953e-03,6.023e-09
52,1,11,1,1,53,41,7,160,1.949e-11,0.044739799999999996,0.0014,0.009898,0.0014,0.0014,0.0455896,0.035392,1.74e-05,4.974e-03,6.060e-09
30,41,4,53,1,30,1,7,160,1.949e-11,0.0260442,0.035392,0.0039494,0.0455896,0.0014,0.0260442,0.0014,1.74e-05,4.982e-03,6.014e-09
31,1,5,102,14,1,6,7,160,1.949e-11,0.026893999999999998,0.0014,0.0047992,0.08722980000000001,0.0124474,0.0014,0.0056489999999999995,1.74e-05,4.960e-03,6.027e-09
41,1,1,36,21,58,2,7,160,1.949e-11,0.035392,0.0014,0.0014,0.031142999999999997,0.018396,0.049838600000000004,0.0022498,1.74e-05,4.973e-03,6.058e-09
44,3,1,1,3,82,26,7,160,1.949e-11,0.0379414,0.0030995999999999997,0.0014,0.0014,0.0030995999999999997,0.0702338,0.022645,1.74e-05,4.962e-03,6.061e-09
2,1,3,44,1,72,37,7,160,1.949e-11,0.0022498,0.0014,0.0030995999999999997,0.0379414,0.0014,0.0617358,0.0319928,1.74e-05,4.996e-03,6.116e-09
73,15,24,2,44,1,1,7,160,1.949e-11,0.0625856,0.0132972,0.0209454,0.0022498,0.0379414,0.0014,0.0014,1.74e-05,4.972e-03,6.000e-09
