Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Ileak,MaxI,EndTime
1,77,143,277,1,1,6,500,2.7829999999999998e-12,0.0014,0.06598480000000001,0.1220716,0.2359448,0.0014,0.0014,3.0399999999999997e-06,3.654e-03,8.855e-10
39,107,351,1,1,1,6,500,2.7829999999999998e-12,0.0336924,0.09147880000000001,0.29883,0.0014,0.0014,0.0014,3.0399999999999997e-06,3.425e-03,8.754e-10
224,55,1,1,1,218,6,500,2.7829999999999998e-12,0.19090540000000003,0.0472892,0.0014,0.0014,0.0014,0.18580660000000002,3.0399999999999997e-06,4.040e-03,8.649e-10
1,12,1,404,1,81,6,500,2.7829999999999998e-12,0.0014,0.0107478,0.0014,0.3438694,0.0014,0.069384,3.0399999999999997e-06,3.988e-03,1.008e-09
1,131,1,95,271,1,6,500,2.7829999999999998e-12,0.0014,0.11187400000000002,0.0014,0.08128120000000001,0.230846,0.0014,3.0399999999999997e-06,3.745e-03,8.944e-10
1,1,145,122,230,1,6,500,2.7829999999999998e-12,0.0014,0.0014,0.12377120000000001,0.10422580000000001,0.1960042,0.0014,3.0399999999999997e-06,3.996e-03,9.158e-10
5,1,1,1,427,65,6,500,2.7829999999999998e-12,0.0047992,0.0014,0.0014,0.0014,0.3634148,0.0557872,3.0399999999999997e-06,4.041e-03,1.059e-09
68,36,1,1,1,393,6,500,2.7829999999999998e-12,0.058336599999999995,0.031142999999999997,0.0014,0.0014,0.0014,0.3345216,3.0399999999999997e-06,2.809e-03,9.338e-10
13,1,1,134,1,350,6,500,2.7829999999999998e-12,0.0115976,0.0014,0.0014,0.11442340000000001,0.0014,0.2979802,3.0399999999999997e-06,3.298e-03,9.718e-10
146,1,1,223,1,128,6,500,2.7829999999999998e-12,0.12462100000000001,0.0014,0.0014,0.1900556,0.0014,0.10932460000000001,3.0399999999999997e-06,3.505e-03,8.713e-10
227,105,1,1,1,165,6,500,2.7829999999999998e-12,0.1934548,0.0897792,0.0014,0.0014,0.0014,0.1407672,3.0399999999999997e-06,4.213e-03,8.558e-10
1,129,32,336,1,1,6,500,2.7829999999999998e-12,0.0014,0.1101744,0.027743800000000002,0.286083,0.0014,0.0014,3.0399999999999997e-06,3.411e-03,8.975e-10
155,298,1,1,1,44,6,500,2.7829999999999998e-12,0.1322692,0.25379060000000003,0.0014,0.0014,0.0014,0.0379414,3.0399999999999997e-06,3.786e-03,8.576e-10
1,1,5,235,257,1,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0047992,0.2002532,0.2189488,0.0014,3.0399999999999997e-06,3.974e-03,9.750e-10
1,46,347,1,1,104,6,500,2.7829999999999998e-12,0.0014,0.039640999999999996,0.2954308,0.0014,0.0014,0.0889294,3.0399999999999997e-06,3.657e-03,9.325e-10
1,181,122,1,1,194,6,500,2.7829999999999998e-12,0.0014,0.154364,0.10422580000000001,0.0014,0.0014,0.16541140000000001,3.0399999999999997e-06,4.134e-03,8.856e-10
1,87,70,340,1,1,6,500,2.7829999999999998e-12,0.0014,0.07448280000000002,0.060036200000000005,0.28948219999999997,0.0014,0.0014,3.0399999999999997e-06,3.416e-03,8.941e-10
1,67,1,2,428,1,6,500,2.7829999999999998e-12,0.0014,0.0574868,0.0014,0.0022498,0.3642646,0.0014,3.0399999999999997e-06,3.254e-03,9.841e-10
112,361,24,1,1,1,6,500,2.7829999999999998e-12,0.0957278,0.307328,0.0209454,0.0014,0.0014,0.0014,3.0399999999999997e-06,3.642e-03,8.709e-10
1,222,28,1,1,247,6,500,2.7829999999999998e-12,0.0014,0.1892058,0.0243446,0.0014,0.0014,0.21045080000000002,3.0399999999999997e-06,3.825e-03,9.067e-10
1,1,1,63,41,393,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0014,0.0540876,0.035392,0.3345216,3.0399999999999997e-06,3.286e-03,1.006e-09
1,15,350,1,132,1,6,500,2.7829999999999998e-12,0.0014,0.0132972,0.2979802,0.0014,0.11272380000000001,0.0014,3.0399999999999997e-06,3.973e-03,9.582e-10
1,149,1,25,323,1,6,500,2.7829999999999998e-12,0.0014,0.12717040000000002,0.0014,0.021795199999999997,0.2750356,0.0014,3.0399999999999997e-06,3.497e-03,9.080e-10
1,1,109,66,1,322,6,500,2.7829999999999998e-12,0.0014,0.0014,0.09317840000000001,0.056637,0.0014,0.2741858,3.0399999999999997e-06,3.622e-03,9.338e-10
1,191,212,1,1,94,6,500,2.7829999999999998e-12,0.0014,0.162862,0.1807078,0.0014,0.0014,0.08043140000000001,3.0399999999999997e-06,4.055e-03,8.913e-10
1,2,1,383,112,1,6,500,2.7829999999999998e-12,0.0014,0.0022498,0.0014,0.32602359999999997,0.0957278,0.0014,3.0399999999999997e-06,4.225e-03,1.010e-09
106,1,287,104,1,1,6,500,2.7829999999999998e-12,0.090629,0.0014,0.24444280000000002,0.0889294,0.0014,0.0014,3.0399999999999997e-06,3.590e-03,8.681e-10
1,242,1,58,197,1,6,500,2.7829999999999998e-12,0.0014,0.2062018,0.0014,0.049838600000000004,0.16796080000000002,0.0014,3.0399999999999997e-06,4.038e-03,9.016e-10
1,1,133,1,211,153,6,500,2.7829999999999998e-12,0.0014,0.0014,0.1135736,0.0014,0.17985800000000002,0.1305696,3.0399999999999997e-06,3.693e-03,9.330e-10
1,198,110,189,1,1,6,500,2.7829999999999998e-12,0.0014,0.1688106,0.09402820000000002,0.1611624,0.0014,0.0014,3.0399999999999997e-06,4.154e-03,8.795e-10
1,30,1,239,228,1,6,500,2.7829999999999998e-12,0.0014,0.0260442,0.0014,0.2036524,0.1943046,0.0014,3.0399999999999997e-06,3.815e-03,9.469e-10
155,1,1,295,1,47,6,500,2.7829999999999998e-12,0.1322692,0.0014,0.0014,0.2512412,0.0014,0.0404908,3.0399999999999997e-06,3.377e-03,8.730e-10
1,1,108,254,135,1,6,500,2.7829999999999998e-12,0.0014,0.0014,0.09232860000000001,0.21639940000000002,0.1152732,0.0014,3.0399999999999997e-06,3.783e-03,9.263e-10
132,1,109,1,256,1,6,500,2.7829999999999998e-12,0.11272380000000001,0.0014,0.09317840000000001,0.0014,0.21809900000000002,0.0014,3.0399999999999997e-06,3.784e-03,8.589e-10
42,430,1,1,25,1,6,500,2.7829999999999998e-12,0.0362418,0.3659642,0.0014,0.0014,0.021795199999999997,0.0014,3.0399999999999997e-06,3.607e-03,9.267e-10
1,1,1,66,29,402,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0014,0.056637,0.0251944,0.34216979999999997,3.0399999999999997e-06,3.301e-03,1.010e-09
257,1,35,205,1,1,6,500,2.7829999999999998e-12,0.2189488,0.0014,0.0302932,0.1747592,0.0014,0.0014,3.0399999999999997e-06,3.959e-03,8.660e-10
102,1,349,1,1,46,6,500,2.7829999999999998e-12,0.08722980000000001,0.0014,0.29713039999999996,0.0014,0.0014,0.039640999999999996,3.0399999999999997e-06,3.444e-03,8.871e-10
1,18,1,318,161,1,6,500,2.7829999999999998e-12,0.0014,0.015846600000000002,0.0014,0.2707866,0.137368,0.0014,3.0399999999999997e-06,4.039e-03,9.728e-10
1,477,2,1,18,1,6,500,2.7829999999999998e-12,0.0014,0.40590479999999995,0.0022498,0.0014,0.015846600000000002,0.0014,3.0399999999999997e-06,3.902e-03,9.798e-10
41,1,1,1,345,111,6,500,2.7829999999999998e-12,0.035392,0.0014,0.0014,0.0014,0.2937312,0.094878,3.0399999999999997e-06,3.648e-03,9.735e-10
1,285,50,1,162,1,6,500,2.7829999999999998e-12,0.0014,0.24274320000000002,0.0430402,0.0014,0.1382178,0.0014,3.0399999999999997e-06,4.073e-03,9.080e-10
345,1,42,1,1,110,6,500,2.7829999999999998e-12,0.2937312,0.0014,0.0362418,0.0014,0.0014,0.09402820000000002,3.0399999999999997e-06,4.060e-03,8.960e-10
90,21,1,386,1,1,6,500,2.7829999999999998e-12,0.07703220000000001,0.018396,0.0014,0.328573,0.0014,0.0014,3.0399999999999997e-06,3.150e-03,8.973e-10
1,1,62,304,1,131,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0532378,0.2588894,0.0014,0.11187400000000002,3.0399999999999997e-06,3.651e-03,9.474e-10
1,1,210,229,58,1,6,500,2.7829999999999998e-12,0.0014,0.0014,0.17900820000000003,0.1951544,0.049838600000000004,0.0014,3.0399999999999997e-06,4.039e-03,9.309e-10
1,85,62,350,1,1,6,500,2.7829999999999998e-12,0.0014,0.0727832,0.0532378,0.2979802,0.0014,0.0014,3.0399999999999997e-06,3.339e-03,8.984e-10
1,449,47,1,1,1,6,500,2.7829999999999998e-12,0.0014,0.38211039999999996,0.0404908,0.0014,0.0014,0.0014,3.0399999999999997e-06,4.039e-03,9.641e-10
1,25,427,1,1,45,6,500,2.7829999999999998e-12,0.0014,0.021795199999999997,0.3634148,0.0014,0.0014,0.0387912,3.0399999999999997e-06,3.719e-03,9.775e-10
353,1,63,1,81,1,6,500,2.7829999999999998e-12,0.30052959999999995,0.0014,0.0540876,0.0014,0.069384,0.0014,3.0399999999999997e-06,4.130e-03,8.934e-10
145,105,1,247,1,1,6,500,2.7829999999999998e-12,0.12377120000000001,0.0897792,0.0014,0.21045080000000002,0.0014,0.0014,3.0399999999999997e-06,3.996e-03,8.414e-10
46,429,1,22,1,1,6,500,2.7829999999999998e-12,0.039640999999999996,0.3651144,0.0014,0.0192458,0.0014,0.0014,3.0399999999999997e-06,3.675e-03,9.228e-10
134,1,1,287,1,76,6,500,2.7829999999999998e-12,0.11442340000000001,0.0014,0.0014,0.24444280000000002,0.0014,0.06513500000000001,3.0399999999999997e-06,3.369e-03,8.744e-10
145,129,223,1,1,1,6,500,2.7829999999999998e-12,0.12377120000000001,0.1101744,0.1900556,0.0014,0.0014,0.0014,3.0399999999999997e-06,4.007e-03,8.351e-10
175,15,1,1,1,307,6,500,2.7829999999999998e-12,0.1492652,0.0132972,0.0014,0.0014,0.0014,0.26143879999999997,3.0399999999999997e-06,3.532e-03,8.849e-10
1,283,1,1,18,196,6,500,2.7829999999999998e-12,0.0014,0.2410436,0.0014,0.0014,0.015846600000000002,0.167111,3.0399999999999997e-06,3.863e-03,9.209e-10
1,85,1,162,250,1,6,500,2.7829999999999998e-12,0.0014,0.0727832,0.0014,0.1382178,0.2130002,0.0014,3.0399999999999997e-06,3.597e-03,9.017e-10
1,1,153,1,122,222,6,500,2.7829999999999998e-12,0.0014,0.0014,0.1305696,0.0014,0.10422580000000001,0.1892058,3.0399999999999997e-06,3.857e-03,9.280e-10
256,1,1,42,199,1,6,500,2.7829999999999998e-12,0.21809900000000002,0.0014,0.0014,0.0362418,0.16966040000000002,0.0014,3.0399999999999997e-06,3.912e-03,8.756e-10
46,94,1,1,357,1,6,500,2.7829999999999998e-12,0.039640999999999996,0.08043140000000001,0.0014,0.0014,0.3039288,0.0014,3.0399999999999997e-06,3.166e-03,8.948e-10
220,1,251,1,26,1,6,500,2.7829999999999998e-12,0.1875062,0.0014,0.21385,0.0014,0.022645,0.0014,3.0399999999999997e-06,3.807e-03,8.649e-10
159,220,1,1,118,1,6,500,2.7829999999999998e-12,0.13566840000000002,0.1875062,0.0014,0.0014,0.1008266,0.0014,3.0399999999999997e-06,3.968e-03,8.503e-10
1,50,219,228,1,1,6,500,2.7829999999999998e-12,0.0014,0.0430402,0.18665640000000003,0.1943046,0.0014,0.0014,3.0399999999999997e-06,3.799e-03,9.008e-10
1,194,167,136,1,1,6,500,2.7829999999999998e-12,0.0014,0.16541140000000001,0.1424668,0.116123,0.0014,0.0014,3.0399999999999997e-06,4.129e-03,8.790e-10
241,1,1,240,1,16,6,500,2.7829999999999998e-12,0.205352,0.0014,0.0014,0.20450220000000002,0.0014,0.014147,3.0399999999999997e-06,3.638e-03,8.740e-10
1,1,347,139,11,1,6,500,2.7829999999999998e-12,0.0014,0.0014,0.2954308,0.11867240000000001,0.009898,0.0014,3.0399999999999997e-06,4.283e-03,9.622e-10
1,33,1,131,333,1,6,500,2.7829999999999998e-12,0.0014,0.0285936,0.0014,0.11187400000000002,0.2835336,0.0014,3.0399999999999997e-06,3.440e-03,9.405e-10
50,184,263,1,1,1,6,500,2.7829999999999998e-12,0.0430402,0.1569134,0.2240476,0.0014,0.0014,0.0014,3.0399999999999997e-06,3.713e-03,8.582e-10
1,1,31,214,1,252,6,500,2.7829999999999998e-12,0.0014,0.0014,0.026893999999999998,0.1824074,0.0014,0.21469980000000002,3.0399999999999997e-06,3.608e-03,9.531e-10
1,1,34,1,113,350,6,500,2.7829999999999998e-12,0.0014,0.0014,0.029443399999999998,0.0014,0.0965776,0.2979802,3.0399999999999997e-06,3.365e-03,9.835e-10
353,1,48,1,1,96,6,500,2.7829999999999998e-12,0.30052959999999995,0.0014,0.041340600000000005,0.0014,0.0014,0.082131,3.0399999999999997e-06,4.086e-03,8.978e-10
248,7,1,242,1,1,6,500,2.7829999999999998e-12,0.2113006,0.006498799999999999,0.0014,0.2062018,0.0014,0.0014,3.0399999999999997e-06,3.702e-03,8.742e-10
113,317,1,67,1,1,6,500,2.7829999999999998e-12,0.0965776,0.26993680000000003,0.0014,0.0574868,0.0014,0.0014,3.0399999999999997e-06,3.676e-03,8.625e-10
80,1,1,205,212,1,6,500,2.7829999999999998e-12,0.06853420000000002,0.0014,0.0014,0.1747592,0.1807078,0.0014,3.0399999999999997e-06,3.446e-03,8.866e-10
1,95,119,1,1,283,6,500,2.7829999999999998e-12,0.0014,0.08128120000000001,0.1016764,0.0014,0.0014,0.2410436,3.0399999999999997e-06,3.748e-03,8.945e-10
1,1,1,42,107,348,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0014,0.0362418,0.09147880000000001,0.2962806,3.0399999999999997e-06,3.402e-03,9.884e-10
45,1,294,1,1,158,6,500,2.7829999999999998e-12,0.0387912,0.0014,0.2503914,0.0014,0.0014,0.1348186,3.0399999999999997e-06,3.604e-03,9.131e-10
1,315,1,1,59,123,6,500,2.7829999999999998e-12,0.0014,0.26823719999999995,0.0014,0.0014,0.0506884,0.1050756,3.0399999999999997e-06,3.980e-03,9.244e-10
1,142,1,60,1,295,6,500,2.7829999999999998e-12,0.0014,0.1212218,0.0014,0.0515382,0.0014,0.2512412,3.0399999999999997e-06,3.716e-03,9.056e-10
75,286,1,136,1,1,6,500,2.7829999999999998e-12,0.0642852,0.24359300000000003,0.0014,0.116123,0.0014,0.0014,3.0399999999999997e-06,3.688e-03,8.638e-10
1,1,78,272,1,147,6,500,2.7829999999999998e-12,0.0014,0.0014,0.06683460000000001,0.23169580000000004,0.0014,0.12547080000000002,3.0399999999999997e-06,3.693e-03,9.407e-10
336,1,1,1,127,34,6,500,2.7829999999999998e-12,0.286083,0.0014,0.0014,0.0014,0.10847480000000001,0.029443399999999998,3.0399999999999997e-06,3.797e-03,8.935e-10
72,248,1,1,177,1,6,500,2.7829999999999998e-12,0.0617358,0.2113006,0.0014,0.0014,0.1509648,0.0014,3.0399999999999997e-06,3.720e-03,8.646e-10
1,48,1,287,1,162,6,500,2.7829999999999998e-12,0.0014,0.041340600000000005,0.0014,0.24444280000000002,0.0014,0.1382178,3.0399999999999997e-06,3.582e-03,9.437e-10
1,1,102,201,1,194,6,500,2.7829999999999998e-12,0.0014,0.0014,0.08722980000000001,0.17136,0.0014,0.16541140000000001,3.0399999999999997e-06,3.815e-03,9.223e-10
75,397,25,1,1,1,6,500,2.7829999999999998e-12,0.0642852,0.33792079999999997,0.021795199999999997,0.0014,0.0014,0.0014,3.0399999999999997e-06,3.653e-03,8.899e-10
1,161,1,255,81,1,6,500,2.7829999999999998e-12,0.0014,0.137368,0.0014,0.2172492,0.069384,0.0014,3.0399999999999997e-06,3.678e-03,8.977e-10
1,47,360,1,1,90,6,500,2.7829999999999998e-12,0.0014,0.0404908,0.3064782,0.0014,0.0014,0.07703220000000001,3.0399999999999997e-06,3.645e-03,9.374e-10
1,1,1,95,209,193,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0014,0.08128120000000001,0.1781584,0.1645616,3.0399999999999997e-06,3.764e-03,9.563e-10
38,1,169,290,1,1,6,500,2.7829999999999998e-12,0.0328426,0.0014,0.1441664,0.2469922,0.0014,0.0014,3.0399999999999997e-06,3.585e-03,8.966e-10
1,234,156,107,1,1,6,500,2.7829999999999998e-12,0.0014,0.1994034,0.13311900000000002,0.09147880000000001,0.0014,0.0014,3.0399999999999997e-06,4.203e-03,8.896e-10
1,220,160,117,1,1,6,500,2.7829999999999998e-12,0.0014,0.1875062,0.1365182,0.09997680000000002,0.0014,0.0014,3.0399999999999997e-06,4.179e-03,8.886e-10
1,192,179,126,1,1,6,500,2.7829999999999998e-12,0.0014,0.16371180000000002,0.1526644,0.107625,0.0014,0.0014,3.0399999999999997e-06,4.111e-03,8.798e-10
1,61,1,19,417,1,6,500,2.7829999999999998e-12,0.0014,0.052388,0.0014,0.0166964,0.3549168,0.0014,3.0399999999999997e-06,3.225e-03,9.714e-10
1,91,1,1,54,352,6,500,2.7829999999999998e-12,0.0014,0.077882,0.0014,0.0014,0.0464394,0.2996798,3.0399999999999997e-06,3.142e-03,9.357e-10
1,187,1,5,1,305,6,500,2.7829999999999998e-12,0.0014,0.15946280000000002,0.0014,0.0047992,0.0014,0.2597392,3.0399999999999997e-06,3.495e-03,9.194e-10
15,1,1,1,237,245,6,500,2.7829999999999998e-12,0.0132972,0.0014,0.0014,0.0014,0.2019528,0.20875120000000003,3.0399999999999997e-06,3.831e-03,9.913e-10
1,49,356,1,92,1,6,500,2.7829999999999998e-12,0.0014,0.042190399999999996,0.30307899999999993,0.0014,0.0787318,0.0014,3.0399999999999997e-06,3.727e-03,9.341e-10
64,349,1,1,84,1,6,500,2.7829999999999998e-12,0.0549374,0.29713039999999996,0.0014,0.0014,0.07193340000000001,0.0014,3.0399999999999997e-06,3.630e-03,8.857e-10
1,215,116,1,1,166,6,500,2.7829999999999998e-12,0.0014,0.1832572,0.099127,0.0014,0.0014,0.14161700000000002,3.0399999999999997e-06,4.197e-03,8.910e-10
47,1,1,1,226,224,6,500,2.7829999999999998e-12,0.0404908,0.0014,0.0014,0.0014,0.19260500000000003,0.19090540000000003,3.0399999999999997e-06,3.497e-03,9.434e-10
127,1,1,313,1,57,6,500,2.7829999999999998e-12,0.10847480000000001,0.0014,0.0014,0.2665376,0.0014,0.0489888,3.0399999999999997e-06,3.318e-03,8.841e-10
1,1,120,298,1,79,6,500,2.7829999999999998e-12,0.0014,0.0014,0.10252620000000001,0.25379060000000003,0.0014,0.0676844,3.0399999999999997e-06,3.710e-03,9.306e-10
1,1,1,225,81,191,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0014,0.19175520000000001,0.069384,0.162862,3.0399999999999997e-06,4.133e-03,9.645e-10
125,1,1,129,243,1,6,500,2.7829999999999998e-12,0.10677520000000001,0.0014,0.0014,0.1101744,0.2070516,0.0014,3.0399999999999997e-06,3.557e-03,8.663e-10
179,1,306,12,1,1,6,500,2.7829999999999998e-12,0.1526644,0.0014,0.260589,0.0107478,0.0014,0.0014,3.0399999999999997e-06,3.605e-03,8.678e-10
1,401,1,79,1,17,6,500,2.7829999999999998e-12,0.0014,0.34132,0.0014,0.0676844,0.0014,0.014996800000000001,3.0399999999999997e-06,4.140e-03,9.460e-10
289,157,51,1,1,1,6,500,2.7829999999999998e-12,0.2461424,0.13396880000000003,0.04389,0.0014,0.0014,0.0014,3.0399999999999997e-06,4.260e-03,8.678e-10
6,1,1,391,1,100,6,500,2.7829999999999998e-12,0.0056489999999999995,0.0014,0.0014,0.332822,0.0014,0.08553020000000001,3.0399999999999997e-06,4.032e-03,1.013e-09
1,77,1,1,146,274,6,500,2.7829999999999998e-12,0.0014,0.06598480000000001,0.0014,0.0014,0.12462100000000001,0.2333954,3.0399999999999997e-06,3.411e-03,9.275e-10
1,154,13,330,1,1,6,500,2.7829999999999998e-12,0.0014,0.1314194,0.0115976,0.2809842,0.0014,0.0014,3.0399999999999997e-06,3.475e-03,9.027e-10
1,86,1,206,205,1,6,500,2.7829999999999998e-12,0.0014,0.07363300000000002,0.0014,0.17560900000000002,0.1747592,0.0014,3.0399999999999997e-06,3.603e-03,9.042e-10
1,1,24,33,440,1,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0209454,0.0285936,0.3744622,0.0014,3.0399999999999997e-06,3.429e-03,1.024e-09
1,34,187,1,276,1,6,500,2.7829999999999998e-12,0.0014,0.029443399999999998,0.15946280000000002,0.0014,0.235095,0.0014,3.0399999999999997e-06,3.565e-03,9.146e-10
1,53,1,79,1,365,6,500,2.7829999999999998e-12,0.0014,0.0455896,0.0014,0.0676844,0.0014,0.3107272,3.0399999999999997e-06,3.065e-03,9.503e-10
1,1,356,1,11,130,6,500,2.7829999999999998e-12,0.0014,0.0014,0.30307899999999993,0.0014,0.009898,0.1110242,3.0399999999999997e-06,3.934e-03,9.742e-10
275,14,1,208,1,1,6,500,2.7829999999999998e-12,0.23424520000000001,0.0124474,0.0014,0.1773086,0.0014,0.0014,3.0399999999999997e-06,3.804e-03,8.742e-10
263,1,1,1,44,190,6,500,2.7829999999999998e-12,0.2240476,0.0014,0.0014,0.0014,0.0379414,0.16201220000000002,3.0399999999999997e-06,3.738e-03,8.822e-10
1,1,1,98,68,331,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0014,0.0838306,0.058336599999999995,0.28183400000000003,3.0399999999999997e-06,3.520e-03,9.695e-10
1,194,234,1,69,1,6,500,2.7829999999999998e-12,0.0014,0.16541140000000001,0.1994034,0.0014,0.0591864,0.0014,3.0399999999999997e-06,4.013e-03,8.899e-10
104,251,1,1,142,1,6,500,2.7829999999999998e-12,0.0889294,0.21385,0.0014,0.0014,0.1212218,0.0014,3.0399999999999997e-06,3.773e-03,8.562e-10
1,70,1,39,388,1,6,500,2.7829999999999998e-12,0.0014,0.060036200000000005,0.0014,0.0336924,0.33027259999999997,0.0014,3.0399999999999997e-06,3.184e-03,9.466e-10
59,1,385,1,1,53,6,500,2.7829999999999998e-12,0.0506884,0.0014,0.3277232,0.0014,0.0014,0.0455896,3.0399999999999997e-06,3.488e-03,9.222e-10
287,69,141,1,1,1,6,500,2.7829999999999998e-12,0.24444280000000002,0.0591864,0.120372,0.0014,0.0014,0.0014,3.0399999999999997e-06,4.164e-03,8.648e-10
1,1,243,1,93,161,6,500,2.7829999999999998e-12,0.0014,0.0014,0.2070516,0.0014,0.07958160000000002,0.137368,3.0399999999999997e-06,4.076e-03,9.394e-10
1,225,120,152,1,1,6,500,2.7829999999999998e-12,0.0014,0.19175520000000001,0.10252620000000001,0.1297198,0.0014,0.0014,3.0399999999999997e-06,4.202e-03,8.825e-10
96,1,372,1,29,1,6,500,2.7829999999999998e-12,0.082131,0.0014,0.3166758,0.0014,0.0251944,0.0014,3.0399999999999997e-06,3.410e-03,8.928e-10
1,197,263,1,1,37,6,500,2.7829999999999998e-12,0.0014,0.16796080000000002,0.2240476,0.0014,0.0014,0.0319928,3.0399999999999997e-06,3.953e-03,8.950e-10
1,270,187,1,1,40,6,500,2.7829999999999998e-12,0.0014,0.2299962,0.15946280000000002,0.0014,0.0014,0.0345422,3.0399999999999997e-06,4.199e-03,9.007e-10
98,1,1,1,336,63,6,500,2.7829999999999998e-12,0.0838306,0.0014,0.0014,0.0014,0.286083,0.0540876,3.0399999999999997e-06,3.161e-03,9.111e-10
218,216,1,1,63,1,6,500,2.7829999999999998e-12,0.18580660000000002,0.184107,0.0014,0.0014,0.0540876,0.0014,3.0399999999999997e-06,4.094e-03,8.569e-10
247,1,1,180,70,1,6,500,2.7829999999999998e-12,0.21045080000000002,0.0014,0.0014,0.15351420000000002,0.060036200000000005,0.0014,3.0399999999999997e-06,3.773e-03,8.695e-10
60,295,1,142,1,1,6,500,2.7829999999999998e-12,0.0515382,0.2512412,0.0014,0.1212218,0.0014,0.0014,3.0399999999999997e-06,3.671e-03,8.706e-10
307,1,16,1,174,1,6,500,2.7829999999999998e-12,0.26143879999999997,0.0014,0.014147,0.0014,0.1484154,0.0014,3.0399999999999997e-06,3.881e-03,8.849e-10
1,1,1,16,433,48,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0014,0.014147,0.3685136,0.041340600000000005,3.0399999999999997e-06,3.924e-03,1.057e-09
43,1,217,237,1,1,6,500,2.7829999999999998e-12,0.0370916,0.0014,0.18495680000000003,0.2019528,0.0014,0.0014,3.0399999999999997e-06,3.714e-03,8.919e-10
1,171,88,1,1,238,6,500,2.7829999999999998e-12,0.0014,0.14586600000000002,0.0753326,0.0014,0.0014,0.20280260000000003,3.0399999999999997e-06,4.056e-03,8.867e-10
352,128,1,17,1,1,6,500,2.7829999999999998e-12,0.2996798,0.10932460000000001,0.0014,0.014996800000000001,0.0014,0.0014,3.0399999999999997e-06,4.289e-03,8.869e-10
1,17,1,1,141,339,6,500,2.7829999999999998e-12,0.0014,0.014996800000000001,0.0014,0.0014,0.120372,0.28863239999999996,3.0399999999999997e-06,3.474e-03,9.932e-10
1,1,41,217,239,1,6,500,2.7829999999999998e-12,0.0014,0.0014,0.035392,0.18495680000000003,0.2036524,0.0014,3.0399999999999997e-06,3.800e-03,9.442e-10
165,89,1,1,1,243,6,500,2.7829999999999998e-12,0.1407672,0.0761824,0.0014,0.0014,0.0014,0.2070516,3.0399999999999997e-06,4.040e-03,8.550e-10
1,1,3,1,21,473,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0030995999999999997,0.0014,0.018396,0.40250559999999996,3.0399999999999997e-06,3.600e-03,1.110e-09
1,1,49,202,1,246,6,500,2.7829999999999998e-12,0.0014,0.0014,0.042190399999999996,0.1722098,0.0014,0.209601,3.0399999999999997e-06,3.640e-03,9.431e-10
1,5,1,307,185,1,6,500,2.7829999999999998e-12,0.0014,0.0047992,0.0014,0.26143879999999997,0.15776320000000002,0.0014,3.0399999999999997e-06,4.153e-03,9.837e-10
1,1,137,1,354,6,6,500,2.7829999999999998e-12,0.0014,0.0014,0.11697280000000002,0.0014,0.30137939999999996,0.0056489999999999995,3.0399999999999997e-06,3.416e-03,9.543e-10
1,60,22,1,415,1,6,500,2.7829999999999998e-12,0.0014,0.0515382,0.0192458,0.0014,0.3532172,0.0014,3.0399999999999997e-06,3.192e-03,9.679e-10
1,193,1,1,288,16,6,500,2.7829999999999998e-12,0.0014,0.1645616,0.0014,0.0014,0.2452926,0.014147,3.0399999999999997e-06,3.461e-03,9.094e-10
9,1,1,1,169,319,6,500,2.7829999999999998e-12,0.0081984,0.0014,0.0014,0.0014,0.1441664,0.2716364,3.0399999999999997e-06,3.605e-03,9.997e-10
153,1,1,1,301,43,6,500,2.7829999999999998e-12,0.1305696,0.0014,0.0014,0.0014,0.25633999999999996,0.0370916,3.0399999999999997e-06,3.218e-03,8.855e-10
1,20,1,1,443,34,6,500,2.7829999999999998e-12,0.0014,0.017546199999999998,0.0014,0.0014,0.3770116,0.029443399999999998,3.0399999999999997e-06,3.754e-03,1.043e-09
1,1,1,72,107,318,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0014,0.0617358,0.09147880000000001,0.2707866,3.0399999999999997e-06,3.509e-03,9.661e-10
1,55,1,1,14,428,6,500,2.7829999999999998e-12,0.0014,0.0472892,0.0014,0.0014,0.0124474,0.3642646,3.0399999999999997e-06,3.143e-03,1.012e-09
1,1,63,36,398,1,6,500,2.7829999999999998e-12,0.0014,0.0014,0.0540876,0.031142999999999997,0.33877060000000003,0.0014,3.0399999999999997e-06,3.302e-03,9.724e-10
1,44,418,1,1,35,6,500,2.7829999999999998e-12,0.0014,0.0379414,0.3557666,0.0014,0.0014,0.0302932,3.0399999999999997e-06,3.601e-03,9.587e-10
