Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Ileak,MaxI,EndTime
30,29,70,6,5,5,6,145,2.783e-12,0.0260442,0.0251944,0.060036200000000005,0.0056489999999999995,0.0047992,0.0047992,3.04e-6,3.089e-03,1.469e-09
1,3,61,7,49,24,6,145,2.783e-12,0.0014,0.0030995999999999997,0.052388,0.006498799999999999,0.042190399999999996,0.0209454,3.04e-6,2.975e-03,1.481e-09
17,37,17,11,34,29,6,145,2.783e-12,0.014996800000000001,0.0319928,0.014996800000000001,0.009898,0.029443399999999998,0.0251944,3.04e-6,2.832e-03,1.456e-09
3,32,34,10,17,49,6,145,2.783e-12,0.0030995999999999997,0.027743800000000002,0.029443399999999998,0.0090482,0.014996800000000001,0.042190399999999996,3.04e-6,2.788e-03,1.463e-09
1,36,10,49,37,12,6,145,2.783e-12,0.0014,0.031142999999999997,0.0090482,0.042190399999999996,0.0319928,0.0107478,3.04e-6,2.967e-03,1.463e-09
30,21,11,31,38,14,6,145,2.783e-12,0.0260442,0.018396,0.009898,0.026893999999999998,0.0328426,0.0124474,3.04e-6,2.886e-03,1.452e-09
8,12,56,37,10,22,6,145,2.783e-12,0.007348599999999999,0.0107478,0.048138999999999994,0.0319928,0.0090482,0.0192458,3.04e-6,2.963e-03,1.481e-09
18,42,11,16,40,18,6,145,2.783e-12,0.015846600000000002,0.0362418,0.009898,0.014147,0.0345422,0.015846600000000002,3.04e-6,2.880e-03,1.461e-09
21,71,15,27,1,10,6,145,2.783e-12,0.018396,0.060885999999999996,0.0132972,0.0234948,0.0014,0.0090482,3.04e-6,3.056e-03,1.459e-09
85,7,6,20,1,26,6,145,2.783e-12,0.0727832,0.006498799999999999,0.0056489999999999995,0.017546199999999998,0.0014,0.022645,3.04e-6,2.831e-03,1.452e-09
22,8,47,12,13,43,6,145,2.783e-12,0.0192458,0.007348599999999999,0.0404908,0.0107478,0.0115976,0.0370916,3.04e-6,2.807e-03,1.462e-09
12,2,59,16,4,52,6,145,2.783e-12,0.0107478,0.0022498,0.0506884,0.014147,0.0039494,0.044739799999999996,3.04e-6,2.816e-03,1.476e-09
11,21,57,2,24,30,6,145,2.783e-12,0.009898,0.018396,0.0489888,0.0022498,0.0209454,0.0260442,3.04e-6,2.899e-03,1.463e-09
75,1,32,21,11,5,6,145,2.783e-12,0.0642852,0.0014,0.027743800000000002,0.018396,0.009898,0.0047992,3.04e-6,3.014e-03,1.458e-09
5,83,13,28,3,13,6,145,2.783e-12,0.0047992,0.07108360000000001,0.0115976,0.0243446,0.0030995999999999997,0.0115976,3.04e-6,3.010e-03,1.472e-09
19,33,6,11,67,9,6,145,2.783e-12,0.0166964,0.0285936,0.0056489999999999995,0.009898,0.0574868,0.0081984,3.04e-6,2.868e-03,1.467e-09
26,15,46,19,16,23,6,145,2.783e-12,0.022645,0.0132972,0.039640999999999996,0.0166964,0.014147,0.020095599999999998,3.04e-6,2.881e-03,1.466e-09
7,21,5,48,41,23,6,145,2.783e-12,0.006498799999999999,0.018396,0.0047992,0.041340600000000005,0.035392,0.020095599999999998,3.04e-6,2.897e-03,1.467e-09
13,5,37,60,28,2,6,145,2.783e-12,0.0115976,0.0047992,0.0319928,0.0515382,0.0243446,0.0022498,3.04e-6,3.069e-03,1.478e-09
23,27,5,38,1,51,6,145,2.783e-12,0.020095599999999998,0.0234948,0.0047992,0.0328426,0.0014,0.04389,3.04e-6,2.740e-03,1.456e-09
9,7,33,46,32,18,6,145,2.783e-12,0.0081984,0.006498799999999999,0.0285936,0.039640999999999996,0.027743800000000002,0.015846600000000002,3.04e-6,2.953e-03,1.462e-09
50,20,39,9,11,16,6,145,2.783e-12,0.0430402,0.017546199999999998,0.0336924,0.0081984,0.009898,0.014147,3.04e-6,2.866e-03,1.456e-09
3,28,3,80,22,9,6,145,2.783e-12,0.0030995999999999997,0.0243446,0.0030995999999999997,0.06853420000000002,0.0192458,0.0081984,3.04e-6,3.003e-03,1.480e-09
35,11,22,10,29,38,6,145,2.783e-12,0.0302932,0.009898,0.0192458,0.0090482,0.0251944,0.0328426,3.04e-6,2.771e-03,1.458e-09
67,3,10,23,22,20,6,145,2.783e-12,0.0574868,0.0030995999999999997,0.0090482,0.020095599999999998,0.0192458,0.017546199999999998,3.04e-6,2.831e-03,1.454e-09
3,59,16,42,9,16,6,145,2.783e-12,0.0030995999999999997,0.0506884,0.014147,0.0362418,0.0081984,0.014147,3.04e-6,2.957e-03,1.471e-09
13,16,70,12,9,25,6,145,2.783e-12,0.0115976,0.014147,0.060036200000000005,0.0107478,0.0081984,0.021795199999999997,3.04e-6,2.946e-03,1.480e-09
18,2,69,21,11,24,6,145,2.783e-12,0.015846600000000002,0.0022498,0.0591864,0.018396,0.009898,0.0209454,3.04e-6,2.954e-03,1.472e-09
2,3,25,53,46,16,6,145,2.783e-12,0.0022498,0.0030995999999999997,0.021795199999999997,0.0455896,0.039640999999999996,0.014147,3.04e-6,2.971e-03,1.479e-09
8,59,30,4,7,37,6,145,2.783e-12,0.007348599999999999,0.0506884,0.0260442,0.0039494,0.006498799999999999,0.0319928,3.04e-6,2.832e-03,1.463e-09
5,26,21,1,47,45,6,145,2.783e-12,0.0047992,0.022645,0.018396,0.0014,0.0404908,0.0387912,3.04e-6,2.814e-03,1.464e-09
24,22,8,23,48,20,6,145,2.783e-12,0.0209454,0.0192458,0.007348599999999999,0.020095599999999998,0.041340600000000005,0.017546199999999998,3.04e-6,2.858e-03,1.449e-09
7,15,5,38,35,45,6,145,2.783e-12,0.006498799999999999,0.0132972,0.0047992,0.0328426,0.0302932,0.0387912,3.04e-6,2.793e-03,1.462e-09
33,10,5,37,52,8,6,145,2.783e-12,0.0285936,0.0090482,0.0047992,0.0319928,0.044739799999999996,0.007348599999999999,3.04e-6,2.899e-03,1.465e-09
2,26,16,27,15,59,6,145,2.783e-12,0.0022498,0.022645,0.014147,0.0234948,0.0132972,0.0506884,3.04e-6,2.744e-03,1.470e-09
11,7,65,1,26,35,6,145,2.783e-12,0.009898,0.006498799999999999,0.0557872,0.0014,0.022645,0.0302932,3.04e-6,2.907e-03,1.476e-09
29,51,40,13,2,10,6,145,2.783e-12,0.0251944,0.04389,0.0345422,0.0115976,0.0022498,0.0090482,3.04e-6,3.086e-03,1.460e-09
27,11,8,20,34,45,6,145,2.783e-12,0.0234948,0.009898,0.007348599999999999,0.017546199999999998,0.029443399999999998,0.0387912,3.04e-6,2.832e-03,1.457e-09
6,39,2,51,10,37,6,145,2.783e-12,0.0056489999999999995,0.0336924,0.0022498,0.04389,0.0090482,0.0319928,3.04e-6,2.835e-03,1.467e-09
9,13,17,23,19,64,6,145,2.783e-12,0.0081984,0.0115976,0.014996800000000001,0.020095599999999998,0.0166964,0.0549374,3.04e-6,2.722e-03,1.469e-09
26,2,24,6,71,16,6,145,2.783e-12,0.022645,0.0022498,0.0209454,0.0056489999999999995,0.060885999999999996,0.014147,3.04e-6,2.929e-03,1.475e-09
29,8,78,9,7,14,6,145,2.783e-12,0.0251944,0.007348599999999999,0.06683460000000001,0.0081984,0.006498799999999999,0.0124474,3.04e-6,2.985e-03,1.466e-09
14,27,21,5,8,70,6,145,2.783e-12,0.0124474,0.0234948,0.018396,0.0047992,0.007348599999999999,0.060036200000000005,3.04e-6,2.844e-03,1.469e-09
19,1,29,31,38,27,6,145,2.783e-12,0.0166964,0.0014,0.0251944,0.026893999999999998,0.0328426,0.0234948,3.04e-6,2.878e-03,1.468e-09
34,19,5,69,9,9,6,145,2.783e-12,0.029443399999999998,0.0166964,0.0047992,0.0591864,0.0081984,0.0081984,3.04e-6,2.942e-03,1.470e-09
6,46,20,28,27,18,6,145,2.783e-12,0.0056489999999999995,0.039640999999999996,0.017546199999999998,0.0243446,0.0234948,0.015846600000000002,3.04e-6,2.914e-03,1.464e-09
6,27,59,42,3,8,6,145,2.783e-12,0.0056489999999999995,0.0234948,0.0506884,0.0362418,0.0030995999999999997,0.007348599999999999,3.04e-6,3.105e-03,1.486e-09
28,67,2,10,5,33,6,145,2.783e-12,0.0243446,0.0574868,0.0022498,0.0090482,0.0047992,0.0285936,3.04e-6,2.800e-03,1.449e-09
18,53,28,16,7,23,6,145,2.783e-12,0.015846600000000002,0.0455896,0.0243446,0.014147,0.006498799999999999,0.020095599999999998,3.04e-6,2.871e-03,1.463e-09
58,7,7,22,31,20,6,145,2.783e-12,0.049838600000000004,0.006498799999999999,0.006498799999999999,0.0192458,0.026893999999999998,0.017546199999999998,3.04e-6,2.830e-03,1.453e-09
7,25,33,11,17,52,6,145,2.783e-12,0.006498799999999999,0.021795199999999997,0.0285936,0.009898,0.014996800000000001,0.044739799999999996,3.04e-6,2.774e-03,1.463e-09
17,20,54,16,8,30,6,145,2.783e-12,0.014996800000000001,0.017546199999999998,0.0464394,0.014147,0.007348599999999999,0.0260442,3.04e-6,2.876e-03,1.463e-09
20,9,9,5,65,37,6,145,2.783e-12,0.017546199999999998,0.0081984,0.0081984,0.0047992,0.0557872,0.0319928,3.04e-6,3.116e-03,1.471e-09
13,4,41,50,16,21,6,145,2.783e-12,0.0115976,0.0039494,0.035392,0.0430402,0.014147,0.018396,3.04e-6,2.950e-03,1.477e-09
28,31,35,16,18,17,6,145,2.783e-12,0.0243446,0.026893999999999998,0.0302932,0.014147,0.015846600000000002,0.014996800000000001,3.04e-6,2.886e-03,1.447e-09
5,53,3,3,49,32,6,145,2.783e-12,0.0047992,0.0455896,0.0030995999999999997,0.0030995999999999997,0.042190399999999996,0.027743800000000002,3.04e-6,2.851e-03,1.458e-09
37,56,23,22,4,3,6,145,2.783e-12,0.0319928,0.048138999999999994,0.020095599999999998,0.0192458,0.0039494,0.0030995999999999997,3.04e-6,3.117e-03,1.459e-09
2,3,51,51,23,15,6,145,2.783e-12,0.0022498,0.0030995999999999997,0.04389,0.04389,0.020095599999999998,0.0132972,3.04e-6,3.027e-03,1.474e-09
23,32,32,2,2,54,6,145,2.783e-12,0.020095599999999998,0.027743800000000002,0.027743800000000002,0.0022498,0.0022498,0.0464394,3.04e-6,2.765e-03,1.463e-09
41,39,21,10,25,9,6,145,2.783e-12,0.035392,0.0336924,0.018396,0.0090482,0.021795199999999997,0.0081984,3.04e-6,2.889e-03,1.454e-09
79,21,14,18,8,5,6,145,2.783e-12,0.0676844,0.018396,0.0124474,0.015846600000000002,0.007348599999999999,0.0047992,3.04e-6,3.008e-03,1.446e-09
7,12,16,62,43,5,6,145,2.783e-12,0.006498799999999999,0.0107478,0.014147,0.0532378,0.0370916,0.0047992,3.04e-6,3.002e-03,1.480e-09
33,7,11,7,50,37,6,145,2.783e-12,0.0285936,0.006498799999999999,0.009898,0.006498799999999999,0.0430402,0.0319928,3.04e-6,3.068e-03,1.463e-09
17,29,50,14,10,25,6,145,2.783e-12,0.014996800000000001,0.0251944,0.0430402,0.0124474,0.0090482,0.021795199999999997,3.04e-6,2.888e-03,1.468e-09
5,31,11,51,8,39,6,145,2.783e-12,0.0047992,0.026893999999999998,0.009898,0.04389,0.007348599999999999,0.0336924,3.04e-6,2.836e-03,1.460e-09
12,21,54,6,46,6,6,145,2.783e-12,0.0107478,0.018396,0.0464394,0.0056489999999999995,0.039640999999999996,0.0056489999999999995,3.04e-6,2.992e-03,1.473e-09
47,44,17,3,4,30,6,145,2.783e-12,0.0404908,0.0379414,0.014996800000000001,0.0030995999999999997,0.0039494,0.0260442,3.04e-6,2.779e-03,1.449e-09
46,9,25,25,15,25,6,145,2.783e-12,0.039640999999999996,0.0081984,0.021795199999999997,0.021795199999999997,0.0132972,0.021795199999999997,3.04e-6,2.822e-03,1.457e-09
14,23,3,41,45,19,6,145,2.783e-12,0.0124474,0.020095599999999998,0.0030995999999999997,0.035392,0.0387912,0.0166964,3.04e-6,2.895e-03,1.466e-09
65,14,23,37,4,2,6,145,2.783e-12,0.0557872,0.0124474,0.020095599999999998,0.0319928,0.0039494,0.0022498,3.04e-6,3.071e-03,1.451e-09
19,2,26,59,35,4,6,145,2.783e-12,0.0166964,0.0022498,0.022645,0.0506884,0.0302932,0.0039494,3.04e-6,3.010e-03,1.477e-09
65,9,31,22,17,1,6,145,2.783e-12,0.0557872,0.0081984,0.026893999999999998,0.0192458,0.014996800000000001,0.0014,3.04e-6,3.032e-03,1.453e-09
10,4,32,40,11,48,6,145,2.783e-12,0.0090482,0.0039494,0.027743800000000002,0.0345422,0.009898,0.041340600000000005,3.04e-6,2.803e-03,1.468e-09
27,7,13,20,69,9,6,145,2.783e-12,0.0234948,0.006498799999999999,0.0115976,0.017546199999999998,0.0591864,0.0081984,3.04e-6,2.869e-03,1.463e-09
26,32,25,3,48,11,6,145,2.783e-12,0.022645,0.027743800000000002,0.021795199999999997,0.0030995999999999997,0.041340600000000005,0.009898,3.04e-6,2.897e-03,1.463e-09
57,32,31,2,8,15,6,145,2.783e-12,0.0489888,0.027743800000000002,0.026893999999999998,0.0022498,0.007348599999999999,0.0132972,3.04e-6,2.915e-03,1.451e-09
12,20,6,38,8,61,6,145,2.783e-12,0.0107478,0.017546199999999998,0.0056489999999999995,0.0328426,0.007348599999999999,0.052388,3.04e-6,2.717e-03,1.466e-09
42,15,7,1,20,60,6,145,2.783e-12,0.0362418,0.0132972,0.006498799999999999,0.0014,0.017546199999999998,0.0515382,3.04e-6,2.985e-03,1.458e-09
36,11,42,32,14,10,6,145,2.783e-12,0.031142999999999997,0.009898,0.0362418,0.027743800000000002,0.0124474,0.0090482,3.04e-6,2.970e-03,1.458e-09
14,6,49,47,14,15,6,145,2.783e-12,0.0124474,0.0056489999999999995,0.042190399999999996,0.0404908,0.0124474,0.0132972,3.04e-6,2.988e-03,1.472e-09
22,17,45,23,29,9,6,145,2.783e-12,0.0192458,0.014996800000000001,0.0387912,0.020095599999999998,0.0251944,0.0081984,3.04e-6,2.964e-03,1.466e-09
16,3,22,48,2,54,6,145,2.783e-12,0.014147,0.0030995999999999997,0.0192458,0.041340600000000005,0.0022498,0.0464394,3.04e-6,2.778e-03,1.471e-09
26,24,5,63,15,12,6,145,2.783e-12,0.022645,0.0209454,0.0047992,0.0540876,0.0132972,0.0107478,3.04e-6,2.934e-03,1.459e-09
28,2,21,49,29,16,6,145,2.783e-12,0.0243446,0.0022498,0.018396,0.042190399999999996,0.0251944,0.014147,3.04e-6,2.920e-03,1.463e-09
84,2,13,10,35,1,6,145,2.783e-12,0.07193340000000001,0.0022498,0.0115976,0.0090482,0.0302932,0.0014,3.04e-6,2.936e-03,1.451e-09
25,33,18,21,28,20,6,145,2.783e-12,0.021795199999999997,0.0285936,0.015846600000000002,0.018396,0.0243446,0.017546199999999998,3.04e-6,2.859e-03,1.456e-09
11,17,8,25,36,48,6,145,2.783e-12,0.009898,0.014996800000000001,0.007348599999999999,0.021795199999999997,0.031142999999999997,0.041340600000000005,3.04e-6,2.810e-03,1.463e-09
6,26,13,41,29,30,6,145,2.783e-12,0.0056489999999999995,0.022645,0.0115976,0.035392,0.0251944,0.0260442,3.04e-6,2.866e-03,1.456e-09
41,2,37,46,4,15,6,145,2.783e-12,0.035392,0.0022498,0.0319928,0.039640999999999996,0.0039494,0.0132972,3.04e-6,2.928e-03,1.463e-09
45,31,39,27,2,1,6,145,2.783e-12,0.0387912,0.026893999999999998,0.0336924,0.0234948,0.0022498,0.0014,3.04e-6,3.159e-03,1.460e-09
20,59,5,40,18,3,6,145,2.783e-12,0.017546199999999998,0.0506884,0.0047992,0.0345422,0.015846600000000002,0.0030995999999999997,3.04e-6,3.041e-03,1.454e-09
36,46,2,36,19,6,6,145,2.783e-12,0.031142999999999997,0.039640999999999996,0.0022498,0.031142999999999997,0.0166964,0.0056489999999999995,3.04e-6,2.965e-03,1.458e-09
15,45,22,9,21,33,6,145,2.783e-12,0.0132972,0.0387912,0.0192458,0.0081984,0.018396,0.0285936,3.04e-6,2.819e-03,1.456e-09
21,15,81,15,12,1,6,145,2.783e-12,0.018396,0.0132972,0.069384,0.0132972,0.0107478,0.0014,3.04e-6,3.157e-03,1.477e-09
17,32,15,2,41,38,6,145,2.783e-12,0.014996800000000001,0.027743800000000002,0.0132972,0.0022498,0.035392,0.0328426,3.04e-6,2.800e-03,1.458e-09
35,45,14,1,35,15,6,145,2.783e-12,0.0302932,0.0387912,0.0124474,0.0014,0.0302932,0.0132972,3.04e-6,2.866e-03,1.452e-09
17,43,7,12,4,62,6,145,2.783e-12,0.014996800000000001,0.0370916,0.006498799999999999,0.0107478,0.0039494,0.0532378,3.04e-6,2.951e-03,1.464e-09
48,5,13,13,51,15,6,145,2.783e-12,0.041340600000000005,0.0047992,0.0115976,0.0115976,0.04389,0.0132972,3.04e-6,2.855e-03,1.460e-09
8,34,39,6,33,25,6,145,2.783e-12,0.007348599999999999,0.029443399999999998,0.0336924,0.0056489999999999995,0.0285936,0.021795199999999997,3.04e-6,2.892e-03,1.465e-09
5,26,12,43,47,12,6,145,2.783e-12,0.0047992,0.022645,0.0107478,0.0370916,0.0404908,0.0107478,3.04e-6,2.946e-03,1.473e-09
2,13,74,1,14,41,6,145,2.783e-12,0.0022498,0.0115976,0.0634354,0.0014,0.0124474,0.035392,3.04e-6,2.913e-03,1.478e-09
17,27,34,25,17,25,6,145,2.783e-12,0.014996800000000001,0.0234948,0.029443399999999998,0.021795199999999997,0.014996800000000001,0.021795199999999997,3.04e-6,2.866e-03,1.461e-09
46,11,32,19,20,17,6,145,2.783e-12,0.039640999999999996,0.009898,0.027743800000000002,0.0166964,0.017546199999999998,0.014996800000000001,3.04e-6,2.867e-03,1.457e-09
63,6,5,6,64,1,6,145,2.783e-12,0.0540876,0.0056489999999999995,0.0047992,0.0056489999999999995,0.0549374,0.0014,3.04e-6,2.838e-03,1.463e-09
12,36,14,29,48,6,6,145,2.783e-12,0.0107478,0.031142999999999997,0.0124474,0.0251944,0.041340600000000005,0.0056489999999999995,3.04e-6,2.940e-03,1.463e-09
7,35,47,6,42,8,6,145,2.783e-12,0.006498799999999999,0.0302932,0.0404908,0.0056489999999999995,0.0362418,0.007348599999999999,3.04e-6,2.984e-03,1.473e-09
34,21,14,16,53,7,6,145,2.783e-12,0.029443399999999998,0.018396,0.0124474,0.014147,0.0455896,0.006498799999999999,3.04e-6,2.886e-03,1.462e-09
6,82,4,21,8,24,6,145,2.783e-12,0.0056489999999999995,0.0702338,0.0039494,0.018396,0.007348599999999999,0.0209454,3.04e-6,2.910e-03,1.471e-09
9,6,7,70,32,21,6,145,2.783e-12,0.0081984,0.0056489999999999995,0.006498799999999999,0.060036200000000005,0.027743800000000002,0.018396,3.04e-6,2.939e-03,1.477e-09
52,13,20,15,30,15,6,145,2.783e-12,0.044739799999999996,0.0115976,0.017546199999999998,0.0132972,0.0260442,0.0132972,3.04e-6,2.853e-03,1.454e-09
12,3,8,21,22,79,6,145,2.783e-12,0.0107478,0.0030995999999999997,0.007348599999999999,0.018396,0.0192458,0.0676844,3.04e-6,2.977e-03,1.466e-09
19,18,44,3,46,15,6,145,2.783e-12,0.0166964,0.015846600000000002,0.0379414,0.0030995999999999997,0.039640999999999996,0.0132972,3.04e-6,2.928e-03,1.458e-09
49,24,15,7,32,18,6,145,2.783e-12,0.042190399999999996,0.0209454,0.0132972,0.006498799999999999,0.027743800000000002,0.015846600000000002,3.04e-6,2.834e-03,1.439e-09
20,7,57,54,6,1,6,145,2.783e-12,0.017546199999999998,0.006498799999999999,0.0489888,0.0464394,0.0056489999999999995,0.0014,3.04e-6,3.161e-03,1.480e-09
37,4,18,28,23,35,6,145,2.783e-12,0.0319928,0.0039494,0.015846600000000002,0.0243446,0.020095599999999998,0.0302932,3.04e-6,2.788e-03,1.455e-09
1,36,22,5,21,60,6,145,2.783e-12,0.0014,0.031142999999999997,0.0192458,0.0047992,0.018396,0.0515382,3.04e-6,2.746e-03,1.466e-09
17,24,25,41,16,22,6,145,2.783e-12,0.014996800000000001,0.0209454,0.021795199999999997,0.035392,0.014147,0.0192458,3.04e-6,2.888e-03,1.467e-09
38,9,24,3,46,25,6,145,2.783e-12,0.0328426,0.0081984,0.0209454,0.0030995999999999997,0.039640999999999996,0.021795199999999997,3.04e-6,2.839e-03,1.461e-09
18,22,36,42,14,13,6,145,2.783e-12,0.015846600000000002,0.0192458,0.031142999999999997,0.0362418,0.0124474,0.0115976,3.04e-6,2.949e-03,1.460e-09
56,51,4,8,15,11,6,145,2.783e-12,0.048138999999999994,0.04389,0.0039494,0.007348599999999999,0.0132972,0.009898,3.04e-6,2.885e-03,1.450e-09
12,24,9,69,14,17,6,145,2.783e-12,0.0107478,0.0209454,0.0081984,0.0591864,0.0124474,0.014996800000000001,3.04e-6,2.941e-03,1.468e-09
14,35,31,53,3,9,6,145,2.783e-12,0.0124474,0.0302932,0.026893999999999998,0.0455896,0.0030995999999999997,0.0081984,3.04e-6,3.016e-03,1.475e-09
28,49,41,6,6,15,6,145,2.783e-12,0.0243446,0.042190399999999996,0.035392,0.0056489999999999995,0.0056489999999999995,0.0132972,3.04e-6,2.956e-03,1.461e-09
21,34,37,35,7,11,6,145,2.783e-12,0.018396,0.029443399999999998,0.0319928,0.0302932,0.006498799999999999,0.009898,3.04e-6,2.992e-03,1.467e-09
21,19,24,31,30,20,6,145,2.783e-12,0.018396,0.0166964,0.0209454,0.026893999999999998,0.0260442,0.017546199999999998,3.04e-6,2.885e-03,1.461e-09
6,10,54,44,17,14,6,145,2.783e-12,0.0056489999999999995,0.0090482,0.0464394,0.0379414,0.014996800000000001,0.0124474,3.04e-6,3.016e-03,1.476e-09
48,9,37,1,28,22,6,145,2.783e-12,0.041340600000000005,0.0081984,0.0319928,0.0014,0.0243446,0.0192458,3.04e-6,2.850e-03,1.458e-09
21,91,3,3,2,25,6,145,2.783e-12,0.018396,0.077882,0.0030995999999999997,0.0030995999999999997,0.0022498,0.021795199999999997,3.04e-6,2.874e-03,1.468e-09
37,10,15,36,40,7,6,145,2.783e-12,0.0319928,0.0090482,0.0132972,0.031142999999999997,0.0345422,0.006498799999999999,3.04e-6,2.920e-03,1.460e-09
6,34,5,18,12,70,6,145,2.783e-12,0.0056489999999999995,0.029443399999999998,0.0047992,0.015846600000000002,0.0107478,0.060036200000000005,3.04e-6,2.860e-03,1.458e-09
14,17,26,18,47,23,6,145,2.783e-12,0.0124474,0.014996800000000001,0.022645,0.015846600000000002,0.0404908,0.020095599999999998,3.04e-6,2.884e-03,1.459e-09
25,34,10,13,38,25,6,145,2.783e-12,0.021795199999999997,0.029443399999999998,0.0090482,0.0115976,0.0328426,0.021795199999999997,3.04e-6,2.833e-03,1.446e-09
46,5,38,40,13,3,6,145,2.783e-12,0.039640999999999996,0.0047992,0.0328426,0.0345422,0.0115976,0.0030995999999999997,3.04e-6,3.059e-03,1.466e-09
31,11,5,13,28,57,6,145,2.783e-12,0.026893999999999998,0.009898,0.0047992,0.0115976,0.0243446,0.0489888,3.04e-6,3.007e-03,1.454e-09
19,4,28,2,88,4,6,145,2.783e-12,0.0166964,0.0039494,0.0243446,0.0022498,0.0753326,0.0039494,3.04e-6,2.854e-03,1.481e-09
40,28,7,24,30,16,6,145,2.783e-12,0.0345422,0.0243446,0.006498799999999999,0.0209454,0.0260442,0.014147,3.04e-6,2.855e-03,1.454e-09
7,26,18,20,67,7,6,145,2.783e-12,0.006498799999999999,0.022645,0.015846600000000002,0.017546199999999998,0.0574868,0.006498799999999999,3.04e-6,2.906e-03,1.468e-09
18,23,40,16,6,42,6,145,2.783e-12,0.015846600000000002,0.020095599999999998,0.0345422,0.014147,0.0056489999999999995,0.0362418,3.04e-6,2.804e-03,1.466e-09
17,2,20,62,1,43,6,145,2.783e-12,0.014996800000000001,0.0022498,0.017546199999999998,0.0532378,0.0014,0.0370916,3.04e-6,2.835e-03,1.472e-09
1,11,77,13,4,39,6,145,2.783e-12,0.0014,0.009898,0.06598480000000001,0.0115976,0.0039494,0.0336924,3.04e-6,2.933e-03,1.478e-09
8,6,3,35,17,76,6,145,2.783e-12,0.007348599999999999,0.0056489999999999995,0.0030995999999999997,0.0302932,0.014996800000000001,0.06513500000000001,3.04e-6,2.951e-03,1.471e-09
12,81,16,1,12,23,6,145,2.783e-12,0.0107478,0.069384,0.014147,0.0014,0.0107478,0.020095599999999998,3.04e-6,2.893e-03,1.466e-09
16,27,21,22,40,19,6,145,2.783e-12,0.014147,0.0234948,0.018396,0.0192458,0.0345422,0.0166964,3.04e-6,2.889e-03,1.465e-09
21,35,12,6,41,30,6,145,2.783e-12,0.018396,0.0302932,0.0107478,0.0056489999999999995,0.035392,0.0260442,3.04e-6,2.823e-03,1.453e-09
10,57,8,56,3,11,6,145,2.783e-12,0.0090482,0.0489888,0.007348599999999999,0.048138999999999994,0.0030995999999999997,0.009898,3.04e-6,2.979e-03,1.475e-09
9,54,50,5,19,8,6,145,2.783e-12,0.0081984,0.0464394,0.0430402,0.0047992,0.0166964,0.007348599999999999,3.04e-6,3.017e-03,1.468e-09
32,14,54,40,1,4,6,145,2.783e-12,0.027743800000000002,0.0124474,0.0464394,0.0345422,0.0014,0.0039494,3.04e-6,3.124e-03,1.470e-09
43,6,55,22,16,3,6,145,2.783e-12,0.0370916,0.0056489999999999995,0.0472892,0.0192458,0.014147,0.0030995999999999997,3.04e-6,3.064e-03,1.469e-09
36,19,13,72,1,4,6,145,2.783e-12,0.031142999999999997,0.0166964,0.0115976,0.0617358,0.0014,0.0039494,3.04e-6,2.982e-03,1.473e-09
26,21,27,21,33,17,6,145,2.783e-12,0.022645,0.018396,0.0234948,0.018396,0.0285936,0.014996800000000001,3.04e-6,2.887e-03,1.462e-09
1,36,10,14,21,63,6,145,2.783e-12,0.0014,0.031142999999999997,0.0090482,0.0124474,0.018396,0.0540876,3.04e-6,2.762e-03,1.466e-09
38,2,20,24,44,17,6,145,2.783e-12,0.0328426,0.0022498,0.017546199999999998,0.0209454,0.0379414,0.014996800000000001,3.04e-6,2.877e-03,1.461e-09
23,38,17,30,22,15,6,145,2.783e-12,0.020095599999999998,0.0328426,0.014996800000000001,0.0260442,0.0192458,0.0132972,3.04e-6,2.895e-03,1.460e-09
13,51,3,8,16,54,6,145,2.783e-12,0.0115976,0.04389,0.0030995999999999997,0.007348599999999999,0.014147,0.0464394,3.04e-6,2.852e-03,1.455e-09
1,18,38,19,67,2,6,145,2.783e-12,0.0014,0.015846600000000002,0.0328426,0.0166964,0.0574868,0.0022498,3.04e-6,2.944e-03,1.485e-09
22,66,5,28,7,17,6,145,2.783e-12,0.0192458,0.056637,0.0047992,0.0243446,0.006498799999999999,0.014996800000000001,3.04e-6,2.896e-03,1.461e-09
42,42,10,8,11,32,6,145,2.783e-12,0.0362418,0.0362418,0.0090482,0.007348599999999999,0.009898,0.027743800000000002,3.04e-6,2.799e-03,1.450e-09
46,6,31,7,5,50,6,145,2.783e-12,0.039640999999999996,0.0056489999999999995,0.026893999999999998,0.006498799999999999,0.0047992,0.0430402,3.04e-6,2.723e-03,1.457e-09
36,36,1,29,35,8,6,145,2.783e-12,0.031142999999999997,0.031142999999999997,0.0014,0.0251944,0.0302932,0.007348599999999999,3.04e-6,2.898e-03,1.454e-09
64,1,8,12,44,16,6,145,2.783e-12,0.0549374,0.0014,0.007348599999999999,0.0107478,0.0379414,0.014147,3.04e-6,2.846e-03,1.451e-09
50,16,12,7,54,6,6,145,2.783e-12,0.0430402,0.014147,0.0107478,0.006498799999999999,0.0464394,0.0056489999999999995,3.04e-6,2.867e-03,1.457e-09
6,39,14,7,72,7,6,145,2.783e-12,0.0056489999999999995,0.0336924,0.0124474,0.006498799999999999,0.0617358,0.006498799999999999,3.04e-6,2.887e-03,1.477e-09
