Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,Stages,Switches,Cap,Slew1,Slew2,Slew3,Slew4,Slew5,Slew6,Ileak,MaxI,EndTime
10,13,38,39,33,7,6,140,6.13e-12,0.0090482,0.0115976,0.0328426,0.0336924,0.0285936,0.006498799999999999,6.57e-6,3.922e-03,2.574e-09
43,51,9,6,20,11,6,140,6.13e-12,0.0370916,0.04389,0.0081984,0.0056489999999999995,0.017546199999999998,0.009898,6.57e-6,3.868e-03,2.540e-09
14,17,5,27,18,59,6,140,6.13e-12,0.0124474,0.014996800000000001,0.0047992,0.0234948,0.015846600000000002,0.0506884,6.57e-6,3.776e-03,2.554e-09
15,10,92,1,17,5,6,140,6.13e-12,0.0132972,0.0090482,0.0787318,0.0014,0.014996800000000001,0.0047992,6.57e-6,3.921e-03,2.584e-09
49,15,5,52,1,18,6,140,6.13e-12,0.042190399999999996,0.0132972,0.0047992,0.044739799999999996,0.0014,0.015846600000000002,6.57e-6,3.862e-03,2.556e-09
20,1,7,99,6,7,6,140,6.13e-12,0.017546199999999998,0.0014,0.006498799999999999,0.0846804,0.0056489999999999995,0.006498799999999999,6.57e-6,3.836e-03,2.585e-09
22,9,62,23,12,12,6,140,6.13e-12,0.0192458,0.0081984,0.0532378,0.020095599999999998,0.0107478,0.0107478,6.57e-6,3.912e-03,2.571e-09
4,47,19,33,21,16,6,140,6.13e-12,0.0039494,0.0404908,0.0166964,0.0285936,0.018396,0.014147,6.57e-6,3.896e-03,2.567e-09
4,16,28,73,6,13,6,140,6.13e-12,0.0039494,0.014147,0.0243446,0.0625856,0.0056489999999999995,0.0115976,6.57e-6,3.901e-03,2.564e-09
12,5,53,11,41,18,6,140,6.13e-12,0.0107478,0.0047992,0.0455896,0.009898,0.035392,0.015846600000000002,6.57e-6,3.898e-03,2.569e-09
3,11,99,11,10,6,6,140,6.13e-12,0.0030995999999999997,0.009898,0.0846804,0.009898,0.0090482,0.0056489999999999995,6.57e-6,3.925e-03,2.605e-09
3,6,4,74,15,38,6,140,6.13e-12,0.0030995999999999997,0.0056489999999999995,0.0039494,0.0634354,0.0132972,0.0328426,6.57e-6,3.842e-03,2.579e-09
3,34,21,1,11,70,6,140,6.13e-12,0.0030995999999999997,0.029443399999999998,0.018396,0.0014,0.009898,0.060036200000000005,6.57e-6,3.760e-03,2.580e-09
30,4,15,24,43,24,6,140,6.13e-12,0.0260442,0.0039494,0.0132972,0.0209454,0.0370916,0.0209454,6.57e-6,3.859e-03,2.562e-09
2,40,1,79,3,15,6,140,6.13e-12,0.0022498,0.0345422,0.0014,0.0676844,0.0030995999999999997,0.0132972,6.57e-6,3.878e-03,2.582e-09
18,7,8,26,47,34,6,140,6.13e-12,0.015846600000000002,0.006498799999999999,0.007348599999999999,0.022645,0.0404908,0.029443399999999998,6.57e-6,3.839e-03,2.564e-09
37,18,21,7,36,21,6,140,6.13e-12,0.0319928,0.015846600000000002,0.018396,0.006498799999999999,0.031142999999999997,0.018396,6.57e-6,3.860e-03,2.554e-09
30,12,4,26,2,66,6,140,6.13e-12,0.0260442,0.0107478,0.0039494,0.022645,0.0022498,0.056637,6.57e-6,3.750e-03,2.568e-09
67,15,16,1,39,2,6,140,6.13e-12,0.0574868,0.0132972,0.014147,0.0014,0.0336924,0.0022498,6.57e-6,3.860e-03,2.536e-09
37,3,13,55,18,14,6,140,6.13e-12,0.0319928,0.0030995999999999997,0.0115976,0.0472892,0.015846600000000002,0.0124474,6.57e-6,3.885e-03,2.553e-09
1,28,8,31,30,42,6,140,6.13e-12,0.0014,0.0243446,0.007348599999999999,0.026893999999999998,0.0260442,0.0362418,6.57e-6,3.828e-03,2.571e-09
29,9,16,2,80,4,6,140,6.13e-12,0.0251944,0.0081984,0.014147,0.0022498,0.06853420000000002,0.0039494,6.57e-6,3.799e-03,2.577e-09
3,12,21,41,60,3,6,140,6.13e-12,0.0030995999999999997,0.0107478,0.018396,0.035392,0.0515382,0.0030995999999999997,6.57e-6,3.859e-03,2.569e-09
10,17,46,15,23,29,6,140,6.13e-12,0.0090482,0.014996800000000001,0.039640999999999996,0.0132972,0.020095599999999998,0.0251944,6.57e-6,3.868e-03,2.573e-09
23,17,24,51,15,10,6,140,6.13e-12,0.020095599999999998,0.014996800000000001,0.0209454,0.04389,0.0132972,0.0090482,6.57e-6,3.904e-03,2.545e-09
1,41,45,3,37,13,6,140,6.13e-12,0.0014,0.035392,0.0387912,0.0030995999999999997,0.0319928,0.0115976,6.57e-6,3.907e-03,2.564e-09
22,41,19,19,16,23,6,140,6.13e-12,0.0192458,0.035392,0.0166964,0.0166964,0.014147,0.020095599999999998,6.57e-6,3.860e-03,2.554e-09
9,24,4,2,39,62,6,140,6.13e-12,0.0081984,0.0209454,0.0039494,0.0022498,0.0336924,0.0532378,6.57e-6,3.773e-03,2.557e-09
18,52,8,24,9,29,6,140,6.13e-12,0.015846600000000002,0.044739799999999996,0.007348599999999999,0.0209454,0.0081984,0.0251944,6.57e-6,3.844e-03,2.561e-09
31,1,33,53,7,15,6,140,6.13e-12,0.026893999999999998,0.0014,0.0285936,0.0455896,0.006498799999999999,0.0132972,6.57e-6,3.895e-03,2.554e-09
45,8,14,41,31,1,6,140,6.13e-12,0.0387912,0.007348599999999999,0.0124474,0.035392,0.026893999999999998,0.0014,6.57e-6,3.900e-03,2.559e-09
42,15,1,11,53,18,6,140,6.13e-12,0.0362418,0.0132972,0.0014,0.009898,0.0455896,0.015846600000000002,6.57e-6,3.843e-03,2.546e-09
13,2,45,32,38,10,6,140,6.13e-12,0.0115976,0.0022498,0.0387912,0.027743800000000002,0.0328426,0.0090482,6.57e-6,3.914e-03,2.574e-09
23,53,9,30,19,6,6,140,6.13e-12,0.020095599999999998,0.0455896,0.0081984,0.0260442,0.0166964,0.0056489999999999995,6.57e-6,3.902e-03,2.556e-09
42,26,25,18,11,18,6,140,6.13e-12,0.0362418,0.022645,0.021795199999999997,0.015846600000000002,0.009898,0.015846600000000002,6.57e-6,3.861e-03,2.553e-09
47,38,21,7,26,1,6,140,6.13e-12,0.0404908,0.0328426,0.018396,0.006498799999999999,0.022645,0.0014,6.57e-6,3.895e-03,2.544e-09
69,8,21,8,25,9,6,140,6.13e-12,0.0591864,0.007348599999999999,0.018396,0.007348599999999999,0.021795199999999997,0.0081984,6.57e-6,3.870e-03,2.529e-09
20,54,17,26,6,17,6,140,6.13e-12,0.017546199999999998,0.0464394,0.014996800000000001,0.022645,0.0056489999999999995,0.014996800000000001,6.57e-6,3.876e-03,2.542e-09
30,12,1,10,15,72,6,140,6.13e-12,0.0260442,0.0107478,0.0014,0.0090482,0.0132972,0.0617358,6.57e-6,3.732e-03,2.570e-09
22,1,16,37,27,37,6,140,6.13e-12,0.0192458,0.0014,0.014147,0.0319928,0.0234948,0.0319928,6.57e-6,3.835e-03,2.565e-09
17,9,7,47,33,27,6,140,6.13e-12,0.014996800000000001,0.0081984,0.006498799999999999,0.0404908,0.0285936,0.0234948,6.57e-6,3.862e-03,2.566e-09
23,28,13,18,27,31,6,140,6.13e-12,0.020095599999999998,0.0243446,0.0115976,0.015846600000000002,0.0234948,0.026893999999999998,6.57e-6,3.842e-03,2.551e-09
8,44,10,29,26,23,6,140,6.13e-12,0.007348599999999999,0.0379414,0.0090482,0.0251944,0.022645,0.020095599999999998,6.57e-6,3.871e-03,2.565e-09
65,9,11,42,6,7,6,140,6.13e-12,0.0557872,0.0081984,0.009898,0.0362418,0.0056489999999999995,0.006498799999999999,6.57e-6,3.884e-03,2.555e-09
29,11,7,4,45,44,6,140,6.13e-12,0.0251944,0.009898,0.006498799999999999,0.0039494,0.0387912,0.0379414,6.57e-6,3.810e-03,2.564e-09
84,19,2,2,18,15,6,140,6.13e-12,0.07193340000000001,0.0166964,0.0022498,0.0022498,0.015846600000000002,0.0132972,6.57e-6,3.840e-03,2.545e-09
12,28,11,20,19,50,6,140,6.13e-12,0.0107478,0.0243446,0.009898,0.017546199999999998,0.0166964,0.0430402,6.57e-6,3.801e-03,2.549e-09
18,24,26,7,19,46,6,140,6.13e-12,0.015846600000000002,0.0209454,0.022645,0.006498799999999999,0.0166964,0.039640999999999996,6.57e-6,3.811e-03,2.566e-09
15,2,29,14,39,41,6,140,6.13e-12,0.0132972,0.0022498,0.0251944,0.0124474,0.0336924,0.035392,6.57e-6,3.834e-03,2.568e-09
41,26,10,11,28,24,6,140,6.13e-12,0.035392,0.022645,0.0090482,0.009898,0.0243446,0.0209454,6.57e-6,3.844e-03,2.552e-09
39,4,33,2,21,41,6,140,6.13e-12,0.0336924,0.0039494,0.0285936,0.0022498,0.018396,0.035392,6.57e-6,3.814e-03,2.560e-09
6,18,39,64,11,2,6,140,6.13e-12,0.0056489999999999995,0.015846600000000002,0.0336924,0.0549374,0.009898,0.0022498,6.57e-6,3.930e-03,2.584e-09
25,61,15,2,33,4,6,140,6.13e-12,0.021795199999999997,0.052388,0.0132972,0.0022498,0.0285936,0.0039494,6.57e-6,3.892e-03,2.552e-09
27,36,8,20,39,10,6,140,6.13e-12,0.0234948,0.031142999999999997,0.007348599999999999,0.017546199999999998,0.0336924,0.0090482,6.57e-6,3.878e-03,2.558e-09
6,36,37,19,15,27,6,140,6.13e-12,0.0056489999999999995,0.031142999999999997,0.0319928,0.0166964,0.0132972,0.0234948,6.57e-6,3.870e-03,2.558e-09
14,3,10,27,67,19,6,140,6.13e-12,0.0124474,0.0030995999999999997,0.0090482,0.0234948,0.0574868,0.0166964,6.57e-6,3.839e-03,2.577e-09
7,52,19,1,16,45,6,140,6.13e-12,0.006498799999999999,0.044739799999999996,0.0166964,0.0014,0.014147,0.0387912,6.57e-6,3.816e-03,2.569e-09
2,19,34,21,33,31,6,140,6.13e-12,0.0022498,0.0166964,0.029443399999999998,0.018396,0.0285936,0.026893999999999998,6.57e-6,3.870e-03,2.554e-09
68,8,6,1,50,7,6,140,6.13e-12,0.058336599999999995,0.007348599999999999,0.0056489999999999995,0.0014,0.0430402,0.006498799999999999,6.57e-6,3.837e-03,2.549e-09
70,21,4,3,13,29,6,140,6.13e-12,0.060036200000000005,0.018396,0.0039494,0.0030995999999999997,0.0115976,0.0251944,6.57e-6,3.811e-03,2.548e-09
29,32,7,29,10,33,6,140,6.13e-12,0.0251944,0.027743800000000002,0.006498799999999999,0.0251944,0.0090482,0.0285936,6.57e-6,3.830e-03,2.546e-09
74,8,11,4,37,6,6,140,6.13e-12,0.0634354,0.007348599999999999,0.009898,0.0039494,0.0319928,0.0056489999999999995,6.57e-6,3.860e-03,2.553e-09
6,15,10,13,28,68,6,140,6.13e-12,0.0056489999999999995,0.0132972,0.0090482,0.0115976,0.0243446,0.058336599999999995,6.57e-6,3.761e-03,2.579e-09
67,2,6,18,33,14,6,140,6.13e-12,0.0574868,0.0022498,0.0056489999999999995,0.015846600000000002,0.0285936,0.0124474,6.57e-6,3.858e-03,2.546e-09
4,63,12,15,18,28,6,140,6.13e-12,0.0039494,0.0540876,0.0107478,0.0132972,0.015846600000000002,0.0243446,6.57e-6,3.858e-03,2.568e-09
26,26,18,23,32,15,6,140,6.13e-12,0.022645,0.022645,0.015846600000000002,0.020095599999999998,0.027743800000000002,0.0132972,6.57e-6,3.880e-03,2.544e-09
31,34,2,1,26,46,6,140,6.13e-12,0.026893999999999998,0.029443399999999998,0.0022498,0.0014,0.022645,0.039640999999999996,6.57e-6,3.795e-03,2.559e-09
12,49,27,4,23,25,6,140,6.13e-12,0.0107478,0.042190399999999996,0.0234948,0.0039494,0.020095599999999998,0.021795199999999997,6.57e-6,3.863e-03,2.565e-09
2,70,44,12,3,9,6,140,6.13e-12,0.0022498,0.060036200000000005,0.0379414,0.0107478,0.0030995999999999997,0.0081984,6.57e-6,3.917e-03,2.570e-09
34,3,4,2,71,26,6,140,6.13e-12,0.029443399999999998,0.0030995999999999997,0.0039494,0.0022498,0.060885999999999996,0.022645,6.57e-6,3.818e-03,2.571e-09
7,77,30,4,16,6,6,140,6.13e-12,0.006498799999999999,0.06598480000000001,0.0260442,0.0039494,0.014147,0.0056489999999999995,6.57e-6,3.914e-03,2.571e-09
22,7,12,38,21,40,6,140,6.13e-12,0.0192458,0.006498799999999999,0.0107478,0.0328426,0.018396,0.0345422,6.57e-6,3.824e-03,2.564e-09
68,8,28,13,17,6,6,140,6.13e-12,0.058336599999999995,0.007348599999999999,0.0243446,0.0115976,0.014996800000000001,0.0056489999999999995,6.57e-6,3.882e-03,2.551e-09
37,25,46,15,7,10,6,140,6.13e-12,0.0319928,0.021795199999999997,0.039640999999999996,0.0132972,0.006498799999999999,0.0090482,6.57e-6,3.890e-03,2.550e-09
51,26,8,40,5,10,6,140,6.13e-12,0.04389,0.022645,0.007348599999999999,0.0345422,0.0047992,0.0090482,6.57e-6,3.877e-03,2.540e-09
18,17,5,15,35,50,6,140,6.13e-12,0.015846600000000002,0.014996800000000001,0.0047992,0.0132972,0.0302932,0.0430402,6.57e-6,3.798e-03,2.549e-09
8,4,47,9,69,3,6,140,6.13e-12,0.007348599999999999,0.0039494,0.0404908,0.0081984,0.0591864,0.0030995999999999997,6.57e-6,3.852e-03,2.591e-09
14,42,16,1,7,60,6,140,6.13e-12,0.0124474,0.0362418,0.014147,0.0014,0.006498799999999999,0.0515382,6.57e-6,3.773e-03,2.567e-09
