Stage1,Stage2,Stage3,Stages,Switches,Cap,Slew1,Slew2,Slew3,Ileak,MaxI,EndTime
41,68,1,3,110,1e-12,0.035392,0.058336599999999995,0.0014,0.68e-6,1.627e-03,9.509e-10
1,41,68,3,110,1e-12,0.0014,0.035392,0.058336599999999995,0.68e-6,1.627e-03,9.830e-10
68,1,41,3,110,1e-12,0.058336599999999995,0.0014,0.035392,0.68e-6,1.582e-03,9.535e-10
68,41,1,3,110,1e-12,0.058336599999999995,0.035392,0.0014,0.68e-6,1.683e-03,9.385e-10
1,68,41,3,110,1e-12,0.0014,0.058336599999999995,0.035392,0.68e-6,1.687e-03,9.821e-10
41,1,68,3,110,1e-12,0.035392,0.0014,0.058336599999999995,0.68e-6,1.543e-03,9.663e-10
67,1,42,3,110,1e-12,0.0574868,0.0014,0.0362418,0.68e-6,1.580e-03,9.525e-10
42,1,67,3,110,1e-12,0.0362418,0.0014,0.0574868,0.68e-6,1.536e-03,9.570e-10
42,67,1,3,110,1e-12,0.0362418,0.0574868,0.0014,0.68e-6,1.628e-03,9.447e-10
1,42,67,3,110,1e-12,0.0014,0.0362418,0.0574868,0.68e-6,1.631e-03,9.840e-10
